model,dataset,N,strategy,regret_kind,n_problems,regret_mean,regret_median,regret_std,regret_p25,regret_p75,regret_p90,regret_p95,regret_p99,regret_max,regret_gt_10pp,regret_gt_20pp
Qwen2.5-3B,aime2025,64,T0.5,R1,26,0.014644724950602931,0.00016166667774086818,0.0358181750432343,0.0,0.0056383930568699725,0.032721752766519785,0.07493081432767212,0.1440899884328246,0.16280000284314156,0.038461538461538464,0.0
Qwen2.5-3B,aime2025,64,T0.5,R2,26,0.0042085684690391645,0.0,0.019308711170124417,0.0,0.0,0.00929168211587239,0.031299240654334426,0.07410581153817475,0.08685994148254395,0.0,0.0
Qwen2.5-3B,aime2025,64,T0.6,R1,26,0.019867775928874974,0.00016166667774086818,0.053552458711343405,0.0,0.005199226376134902,0.04151312820613384,0.13006249628961086,0.21201460249722004,0.23025280237197876,0.07692307692307693,0.038461538461538464
Qwen2.5-3B,aime2025,64,T0.6,R2,26,0.009431619447311208,0.0,0.04664720298314239,-0.00014035714048077352,0.0,0.017588139948202297,0.03598151262849569,0.1809687465429306,0.22915279865264893,0.038461538461538464,0.038461538461538464
Qwen2.5-3B,aime2025,64,T0.7,R1,26,0.026284908104711437,0.000183333337190561,0.06623683658185799,0.0,0.005426369250926655,0.09327851328998804,0.15326755214482546,0.25073276460170746,0.28222477436065674,0.11538461538461539,0.038461538461538464
Qwen2.5-3B,aime2025,64,T0.7,R2,26,0.01584875162314767,0.0,0.061419572522207956,-0.00011624994658632204,0.0,0.011095758527517319,0.11379039101302624,0.24692441523075104,0.2811247706413269,0.07692307692307693,0.038461538461538464
Qwen2.5-3B,aime2025,64,T0.8,R1,26,0.034526659789312714,0.00016166667774086818,0.0898913636941907,0.0,0.005276012103422545,0.0894741415977478,0.24773251544684172,0.34191444516181946,0.35980480909347534,0.11538461538461539,0.07692307692307693
Qwen2.5-3B,aime2025,64,T0.8,R2,26,0.024090503307748944,0.0,0.08776417666552766,-0.0001050000028044451,0.0,0.017995665315538645,0.21589714055880904,0.33810609579086304,0.3587048053741455,0.07692307692307693,0.07692307692307693
Qwen2.5-3B,aime2025,64,T0.9,R1,26,0.04647401666625228,0.000183333337190561,0.13284183344359757,0.0,0.005967678767774487,0.07706566108390689,0.3886437565088272,0.49401523172855377,0.4966564178466797,0.07692307692307693,0.07692307692307693
Qwen2.5-3B,aime2025,64,T0.9,R2,26,0.03603786018468851,0.0,0.13301549306555585,-0.00010000000111176632,0.0,0.02117384923622012,0.3725252721924335,0.4849245101213455,0.4849916696548462,0.07692307692307693,0.07692307692307693
Qwen2.5-3B,aime2025,64,T1.0,R1,26,0.06600663256526437,0.00011666667342069559,0.20626573813573917,0.0,0.005134523917149636,0.0742563393432647,0.5092521496117115,0.8083828538656235,0.8612206280231476,0.07692307692307693,0.07692307692307693
Qwen2.5-3B,aime2025,64,T1.0,R2,26,0.055570476083700596,0.0,0.20730226255134676,0.0,0.0,0.023714528186246753,0.48788510728627443,0.804574504494667,0.8601206243038177,0.07692307692307693,0.07692307692307693
Qwen2.5-3B,aime2025,64,T1.1,R1,26,0.07738274230961487,1.813131893868558e-05,0.25664571238518513,0.0,0.0014575649402104318,0.052507349333609454,0.7246744263902656,0.9494634428992867,0.9511847756803036,0.07692307692307693,0.07692307692307693
Qwen2.5-3B,aime2025,64,T1.1,R2,26,0.0669465858280511,0.0,0.2595780190250369,0.0,0.0,0.026799543338711374,0.7142423737095669,0.9422124279662967,0.9431994408369064,0.07692307692307693,0.07692307692307693
Qwen2.5-3B,aime2025,64,T1.2,R1,26,0.08270015835562215,0.00016166667774086818,0.26874864528420744,0.0,0.006306845461949706,0.055398182943463326,0.7576144374907017,0.9970291703939438,1.0,0.07692307692307693,0.07692307692307693
Qwen2.5-3B,aime2025,64,T1.2,R2,26,0.07226400187405838,0.0,0.27141609251475135,0.0,0.0,0.029690376948565245,0.7433096366003156,0.9932208210229874,0.9988999962806702,0.07692307692307693,0.07692307692307693
Qwen2.5-3B,aime2025,64,best_fixed_T,R1,26,0.010436156481563767,0.00016166667774086818,0.03315632945667978,0.0,0.0023388149274978787,0.017981506884098053,0.0445691158529371,0.13577890512533486,0.1639000028371811,0.038461538461538464,0.0
Qwen2.5-3B,aime2025,64,best_fixed_T,R2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-3B,aime2025,64,consensus_vote,R1,26,0.019244276335780172,0.00017833333549788222,0.04433833893396577,0.0,0.006051012128616373,0.05393501423390224,0.13492001829878247,0.16051333918849628,0.1611000028371811,0.07692307692307693,0.0
Qwen2.5-3B,aime2025,64,consensus_vote,R2,26,0.008808119854216406,0.0,0.030070190264819545,0.0,0.0,0.022068205231393526,0.0405454957066973,0.12095247050762176,0.14681996191660562,0.038461538461538464,0.0
Qwen2.5-3B,aime2025,64,equal_mix,R1,26,0.017034569568188794,0.000183333337190561,0.0402417661983004,0.0,0.00598017879528304,0.0450324637288518,0.10910290971292387,0.15362417252182958,0.16170000283718108,0.07692307692307693,0.0
Qwen2.5-3B,aime2025,64,equal_mix,R2,26,0.0065984130866250275,0.0,0.024336672107749095,-0.0001125,0.0,0.01076988588127825,0.03594244015114184,0.0982833038409551,0.11746329524993893,0.038461538461538464,0.0
Qwen2.5-3B,aime2025,64,random_T,R1,26,0.03498959183973337,0.000183333337190561,0.09289530350442951,0.0,0.0057722026176634245,0.08345386013388634,0.26718733087182045,0.34908580780029297,0.3600200414657593,0.11538461538461539,0.07692307692307693
Qwen2.5-3B,aime2025,64,random_T,R2,26,0.024553435358169597,0.0,0.09134514956831061,-4.4642856664722785e-05,0.0,0.014596711087506264,0.23555231257341802,0.34527745842933655,0.35892003774642944,0.07692307692307693,0.07692307692307693
Qwen2.5-3B,aime2025,128,T0.1,R1,26,0.008258710040676166,0.0,0.0200325806827169,0.0,0.0008716666925465688,0.02732834778726101,0.05240952502936125,0.07496512122452259,0.07980000227689743,0.0,0.0
Qwen2.5-3B,aime2025,128,T0.1,R2,26,0.0035895052516515045,0.0,0.012843888262528524,0.0,0.0,0.00573333352804184,0.02206667885184288,0.05174536257982254,0.06046047806739807,0.0,0.0
Qwen2.5-3B,aime2025,128,T0.2,R1,26,0.005935802541269088,0.0,0.018548672248617042,0.0,0.0003400000096007716,0.009119642549194396,0.044328513205982745,0.07322206569369882,0.07980000227689743,0.0,0.0
Qwen2.5-3B,aime2025,128,T0.2,R2,26,0.0012665977522444266,0.0,0.011168004059211482,0.0,0.0,0.0,0.0002499818801879883,0.04019951925147325,0.053488255944103,0.0,0.0
Qwen2.5-3B,aime2025,128,T0.3,R1,26,0.006122413311179396,0.0,0.01767494536659023,0.0,0.0003400000096007716,0.016416308470070362,0.03667993610724807,0.0706725399941206,0.07980000227689743,0.0,0.0
Qwen2.5-3B,aime2025,128,T0.3,R2,26,0.0014532085221547347,0.0,0.008568853601369763,0.0,0.0,0.0,0.0,0.032467614859342575,0.0432901531457901,0.0,0.0
Qwen2.5-3B,aime2025,128,T0.4,R1,26,0.004669204789024661,0.0,0.015984550836191998,0.0,0.000696676826919429,0.010445011779665947,0.016834463458508253,0.06406232295557857,0.07980000227689743,0.0,0.0
Qwen2.5-3B,aime2025,128,T0.4,R2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-3B,aime2025,128,T0.5,R1,26,0.006308052637205737,0.0,0.01674032074963018,0.0,0.0012341667534201406,0.01969636822468601,0.025943838467355818,0.06653916818322614,0.07980000227689743,0.0,0.0
Qwen2.5-3B,aime2025,128,T0.5,R2,26,0.0016388478481810754,0.0,0.005092743403057911,0.0,0.0,0.00528329610824585,0.00934163894271478,0.020120683882851154,0.023505356162786484,0.0,0.0
Qwen2.5-3B,aime2025,128,T0.6,R1,26,0.007276009662326452,0.0,0.019418329937370683,0.0,0.000766905999626033,0.02155297544595669,0.05064331347239204,0.0744624951530568,0.07970000227942364,0.0,0.0
Qwen2.5-3B,aime2025,128,T0.6,R2,26,0.002606804873301791,0.0,0.010803538185785458,0.0,0.0,0.002396821975708008,0.008124998159473762,0.04337079523247667,0.054649949073791504,0.0,0.0
Qwen2.5-3B,aime2025,128,T0.7,R1,26,0.012263112057973138,0.0,0.027237452848263524,0.0,0.0010966667487082304,0.04903846327215433,0.0731416541384533,0.09708745440002531,0.10331660509109497,0.038461538461538464,0.0
Qwen2.5-3B,aime2025,128,T0.7,R2,26,0.007593907268948477,0.0,0.022997617311931104,0.0,0.0,0.022418492008000612,0.052602526266127825,0.08855408430099487,0.09921658039093018,0.0,0.0
Qwen2.5-3B,aime2025,128,T0.8,R1,26,0.018094642333660607,0.0,0.04285785395203124,0.0,0.0012841667539760238,0.06235166871920228,0.11971500306390226,0.15739189088344574,0.16483807563781738,0.07692307692307693,0.0
Qwen2.5-3B,aime2025,128,T0.8,R2,26,0.013425437544635944,0.0,0.0409468646666394,0.0,0.0,0.03056833433220163,0.11344082606956363,0.15411686897277832,0.1607380509376526,0.07692307692307693,0.0
Qwen2.5-3B,aime2025,128,T0.9,R1,26,0.032281366224896586,0.0,0.09129452496952875,0.0,0.001275833421459538,0.06097928783856332,0.25563003891147673,0.34536774456501007,0.3543214201927185,0.07692307692307693,0.07692307692307693
Qwen2.5-3B,aime2025,128,T0.9,R2,26,0.02761216143587192,0.0,0.09106095126808905,0.0,0.0,0.032679286727216095,0.24954466300550848,0.3437427282333374,0.3535214066505432,0.07692307692307693,0.07692307692307693
Qwen2.5-3B,aime2025,128,T1.0,R1,26,0.060238099538065186,0.0,0.1954128788296106,0.0,0.0012871414073742926,0.05919773975620046,0.4428300210274756,0.7771125100553036,0.8459366708993912,0.07692307692307693,0.07692307692307693
Qwen2.5-3B,aime2025,128,T1.0,R2,26,0.055568894749040525,0.0,0.19569041066087142,0.0,0.0,0.03476440580561757,0.4421288799785543,0.7738374881446362,0.8418366461992264,0.07692307692307693,0.07692307692307693
Qwen2.5-3B,aime2025,128,T1.1,R1,26,0.07824827955244892,0.0,0.2635880580890161,0.0,0.00016249999589490471,0.04395023864344694,0.7330586928874254,0.9800345443654805,0.9876266932114959,0.07692307692307693,0.07692307692307693
Qwen2.5-3B,aime2025,128,T1.1,R2,26,0.07357907476342426,0.0,0.26472620456162,0.0,0.0,0.03555523921386339,0.7299836743623018,0.9784095280338079,0.9868266796693206,0.07692307692307693,0.07692307692307693
Qwen2.5-3B,aime2025,128,T1.2,R1,26,0.08122794058377061,0.0,0.2707623241939515,0.0,0.0013008334208279848,0.044358571991324425,0.7649651393294334,0.9999500066041946,1.0,0.07692307692307693,0.07692307692307693
Qwen2.5-3B,aime2025,128,T1.2,R2,26,0.07655873579474595,0.0,0.2718112720326719,0.0,0.0,0.035963572561740875,0.7620401009917259,0.9982250034809113,0.9990000128746033,0.07692307692307693,0.07692307692307693
Qwen2.5-3B,aime2025,128,best_fixed_T,R1,26,0.004669204789024661,0.0,0.015984550836191998,0.0,0.000696676826919429,0.010445011779665947,0.016834463458508253,0.06406232295557857,0.07980000227689743,0.0,0.0
Qwen2.5-3B,aime2025,128,best_fixed_T,R2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-3B,aime2025,128,consensus_vote,R1,26,0.00999923439139222,0.0,0.022387518850135967,0.0,0.0011700000874946515,0.0414103901731426,0.06369354842034254,0.07602834164520104,0.07970000227689743,0.0,0.0
Qwen2.5-3B,aime2025,128,consensus_vote,R2,26,0.005330029602367559,0.0,0.016829974470044088,0.0,0.0,0.007844987844626065,0.04714891298156794,0.06309353826371107,0.06421334620793662,0.0,0.0
Qwen2.5-3B,aime2025,128,equal_mix,R1,26,0.008006426643584476,0.0,0.01902197743643579,0.0,0.0012758334208279847,0.029970012832681362,0.044134174678552726,0.07133777995468132,0.07980000227689743,0.0,0.0
