model,dataset,N,regret_kind,strategy_a,strategy_b,a_dominates_b,max_violation
Phi-4-mini-instruct,math500,512,R1,random_T,T1.0,False,0.20647773279352222
Phi-4-mini-instruct,math500,512,R1,random_T,equal_mix,False,0.208502024291498
Phi-4-mini-instruct,math500,512,R1,random_T,consensus_vote,False,0.1842105263157895
Phi-4-mini-instruct,math500,512,R1,random_T,best_fixed_T,False,0.23076923076923073
Phi-4-mini-instruct,math500,512,R1,best_fixed_T,T1.0,True,0.0
Phi-4-mini-instruct,math500,512,R1,best_fixed_T,equal_mix,True,0.0
Phi-4-mini-instruct,math500,512,R1,best_fixed_T,consensus_vote,False,0.0080971659919028
Phi-4-mini-instruct,math500,512,R1,best_fixed_T,random_T,False,0.028340080971659964
Phi-4-mini-instruct,math500,512,R2,T1.0,equal_mix,False,0.04858299595141702
Phi-4-mini-instruct,math500,512,R2,T1.0,consensus_vote,False,0.0587044534412956
Phi-4-mini-instruct,math500,512,R2,T1.0,random_T,False,0.06072874493927127
Phi-4-mini-instruct,math500,512,R2,T1.0,best_fixed_T,False,0.10728744939271251
Phi-4-mini-instruct,math500,512,R2,equal_mix,T1.0,False,0.024291497975708506
Phi-4-mini-instruct,math500,512,R2,equal_mix,consensus_vote,False,0.024291497975708502
Phi-4-mini-instruct,math500,512,R2,equal_mix,random_T,False,0.03846153846153846
Phi-4-mini-instruct,math500,512,R2,equal_mix,best_fixed_T,False,0.0668016194331984
Phi-4-mini-instruct,math500,512,R2,consensus_vote,T1.0,False,0.020242914979757082
Phi-4-mini-instruct,math500,512,R2,consensus_vote,equal_mix,False,0.014170040485829927
Phi-4-mini-instruct,math500,512,R2,consensus_vote,random_T,False,0.024291497975708502
Phi-4-mini-instruct,math500,512,R2,consensus_vote,best_fixed_T,False,0.08097165991902833
Phi-4-mini-instruct,math500,512,R2,random_T,T1.0,False,0.16194331983805677
Phi-4-mini-instruct,math500,512,R2,random_T,equal_mix,False,0.20647773279352222
Phi-4-mini-instruct,math500,512,R2,random_T,consensus_vote,False,0.19838056680161942
Phi-4-mini-instruct,math500,512,R2,random_T,best_fixed_T,False,0.2834008097165992
Phi-4-mini-instruct,math500,512,R2,best_fixed_T,T1.0,False,0.06072874493927125
Phi-4-mini-instruct,math500,512,R2,best_fixed_T,equal_mix,False,0.03441295546558704
Phi-4-mini-instruct,math500,512,R2,best_fixed_T,consensus_vote,False,0.058704453441295545
Phi-4-mini-instruct,math500,512,R2,best_fixed_T,random_T,False,0.0728744939271255
Phi-4-mini-instruct,math500,1024,R1,T1.0,equal_mix,False,0.03441295546558709
Phi-4-mini-instruct,math500,1024,R1,T1.0,consensus_vote,False,0.05060728744939269
Phi-4-mini-instruct,math500,1024,R1,T1.0,random_T,False,0.07692307692307687
Phi-4-mini-instruct,math500,1024,R1,T1.0,best_fixed_T,False,0.052631578947368474
Phi-4-mini-instruct,math500,1024,R1,equal_mix,T1.0,True,0.0
Phi-4-mini-instruct,math500,1024,R1,equal_mix,consensus_vote,False,0.02429149797570851
Phi-4-mini-instruct,math500,1024,R1,equal_mix,random_T,False,0.04251012145748989
Phi-4-mini-instruct,math500,1024,R1,equal_mix,best_fixed_T,False,0.02631578947368418
Phi-4-mini-instruct,math500,1024,R1,consensus_vote,T1.0,False,0.02429149797570851
Phi-4-mini-instruct,math500,1024,R1,consensus_vote,equal_mix,False,0.04048582995951422
Phi-4-mini-instruct,math500,1024,R1,consensus_vote,random_T,False,0.028340080971659964
Phi-4-mini-instruct,math500,1024,R1,consensus_vote,best_fixed_T,False,0.052631578947368474
Phi-4-mini-instruct,math500,1024,R1,random_T,T1.0,False,0.20647773279352222
Phi-4-mini-instruct,math500,1024,R1,random_T,equal_mix,False,0.22267206477732793
Phi-4-mini-instruct,math500,1024,R1,random_T,consensus_vote,False,0.19028340080971662
Phi-4-mini-instruct,math500,1024,R1,random_T,best_fixed_T,False,0.23481781376518218
Phi-4-mini-instruct,math500,1024,R1,best_fixed_T,T1.0,True,0.0
Phi-4-mini-instruct,math500,1024,R1,best_fixed_T,equal_mix,True,0.0
Phi-4-mini-instruct,math500,1024,R1,best_fixed_T,consensus_vote,False,0.00809716599190291
Phi-4-mini-instruct,math500,1024,R1,best_fixed_T,random_T,False,0.03441295546558709
Phi-4-mini-instruct,math500,1024,R2,T1.0,equal_mix,False,0.046558704453441235
Phi-4-mini-instruct,math500,1024,R2,T1.0,consensus_vote,False,0.06072874493927116
Phi-4-mini-instruct,math500,1024,R2,T1.0,random_T,False,0.06275303643724695
Phi-4-mini-instruct,math500,1024,R2,T1.0,best_fixed_T,False,0.09514170040485825
Phi-4-mini-instruct,math500,1024,R2,equal_mix,T1.0,False,0.024291497975708506
Phi-4-mini-instruct,math500,1024,R2,equal_mix,consensus_vote,False,0.018218623481781382
Phi-4-mini-instruct,math500,1024,R2,equal_mix,random_T,False,0.040485829959514164
Phi-4-mini-instruct,math500,1024,R2,equal_mix,best_fixed_T,False,0.05060728744939269
Phi-4-mini-instruct,math500,1024,R2,consensus_vote,T1.0,False,0.016194331983805668
Phi-4-mini-instruct,math500,1024,R2,consensus_vote,equal_mix,False,0.010121457489878583
Phi-4-mini-instruct,math500,1024,R2,consensus_vote,random_T,False,0.026315789473684213
Phi-4-mini-instruct,math500,1024,R2,consensus_vote,best_fixed_T,False,0.06072874493927127
Phi-4-mini-instruct,math500,1024,R2,random_T,T1.0,False,0.16396761133603244
Phi-4-mini-instruct,math500,1024,R2,random_T,equal_mix,False,0.208502024291498
Phi-4-mini-instruct,math500,1024,R2,random_T,consensus_vote,False,0.2004048582995951
Phi-4-mini-instruct,math500,1024,R2,random_T,best_fixed_T,False,0.2591093117408907
Phi-4-mini-instruct,math500,1024,R2,best_fixed_T,T1.0,False,0.05263157894736842
Phi-4-mini-instruct,math500,1024,R2,best_fixed_T,equal_mix,False,0.02834008097165992
Phi-4-mini-instruct,math500,1024,R2,best_fixed_T,consensus_vote,False,0.04048582995951417
Phi-4-mini-instruct,math500,1024,R2,best_fixed_T,random_T,False,0.06882591093117409
Phi-4-mini-instruct,math500,1536,R1,T1.0,equal_mix,False,0.03238866396761131
Phi-4-mini-instruct,math500,1536,R1,T1.0,consensus_vote,False,0.05060728744939269
Phi-4-mini-instruct,math500,1536,R1,T1.0,random_T,False,0.07894736842105254
Phi-4-mini-instruct,math500,1536,R1,T1.0,best_fixed_T,False,0.052631578947368474
Phi-4-mini-instruct,math500,1536,R1,equal_mix,T1.0,True,0.0
Phi-4-mini-instruct,math500,1536,R1,equal_mix,consensus_vote,False,0.022267206477732726
Phi-4-mini-instruct,math500,1536,R1,equal_mix,random_T,False,0.046558704453441346
Phi-4-mini-instruct,math500,1536,R1,equal_mix,best_fixed_T,False,0.02631578947368418
Phi-4-mini-instruct,math500,1536,R1,consensus_vote,T1.0,False,0.0080971659919028
Phi-4-mini-instruct,math500,1536,R1,consensus_vote,equal_mix,False,0.02429149797570851
Phi-4-mini-instruct,math500,1536,R1,consensus_vote,random_T,False,0.028340080971659964
Phi-4-mini-instruct,math500,1536,R1,consensus_vote,best_fixed_T,False,0.03238866396761131
Phi-4-mini-instruct,math500,1536,R1,random_T,T1.0,False,0.20242914979757087
Phi-4-mini-instruct,math500,1536,R1,random_T,equal_mix,False,0.21457489878542513
Phi-4-mini-instruct,math500,1536,R1,random_T,consensus_vote,False,0.19433198380566807
Phi-4-mini-instruct,math500,1536,R1,random_T,best_fixed_T,False,0.2327935222672065
Phi-4-mini-instruct,math500,1536,R1,best_fixed_T,T1.0,True,0.0
Phi-4-mini-instruct,math500,1536,R1,best_fixed_T,equal_mix,False,0.0020242914979757085
Phi-4-mini-instruct,math500,1536,R1,best_fixed_T,consensus_vote,False,0.010121457489878583
Phi-4-mini-instruct,math500,1536,R1,best_fixed_T,random_T,False,0.03441295546558709
Phi-4-mini-instruct,math500,1536,R2,T1.0,equal_mix,False,0.044534412955465674
Phi-4-mini-instruct,math500,1536,R2,T1.0,consensus_vote,False,0.05668016194331982
Phi-4-mini-instruct,math500,1536,R2,T1.0,random_T,False,0.06275303643724695
Phi-4-mini-instruct,math500,1536,R2,T1.0,best_fixed_T,False,0.08704453441295545
Phi-4-mini-instruct,math500,1536,R2,equal_mix,T1.0,False,0.026315789473684213
Phi-4-mini-instruct,math500,1536,R2,equal_mix,consensus_vote,False,0.01619433198380571
Phi-4-mini-instruct,math500,1536,R2,equal_mix,random_T,False,0.04251012145748988
Phi-4-mini-instruct,math500,1536,R2,equal_mix,best_fixed_T,False,0.04858299595141702
Phi-4-mini-instruct,math500,1536,R2,consensus_vote,T1.0,False,0.016194331983805668
Phi-4-mini-instruct,math500,1536,R2,consensus_vote,equal_mix,False,0.012145748987854255
Phi-4-mini-instruct,math500,1536,R2,consensus_vote,random_T,False,0.030364372469635626
Phi-4-mini-instruct,math500,1536,R2,consensus_vote,best_fixed_T,False,0.0587044534412956
Phi-4-mini-instruct,math500,1536,R2,random_T,T1.0,False,0.16396761133603244
Phi-4-mini-instruct,math500,1536,R2,random_T,equal_mix,False,0.20647773279352222
Phi-4-mini-instruct,math500,1536,R2,random_T,consensus_vote,False,0.19433198380566796
Phi-4-mini-instruct,math500,1536,R2,random_T,best_fixed_T,False,0.25303643724696356
Phi-4-mini-instruct,math500,1536,R2,best_fixed_T,T1.0,False,0.0465587044534413
Phi-4-mini-instruct,math500,1536,R2,best_fixed_T,equal_mix,False,0.020242914979757085
Phi-4-mini-instruct,math500,1536,R2,best_fixed_T,consensus_vote,False,0.03643724696356275
Phi-4-mini-instruct,math500,1536,R2,best_fixed_T,random_T,False,0.06477732793522267
Phi-4-mini-instruct,math500,2048,R1,T1.0,equal_mix,False,0.03238866396761131
Phi-4-mini-instruct,math500,2048,R1,T1.0,consensus_vote,False,0.05263157894736836
Phi-4-mini-instruct,math500,2048,R1,T1.0,random_T,False,0.082995951417004
Phi-4-mini-instruct,math500,2048,R1,T1.0,best_fixed_T,False,0.052631578947368474
Phi-4-mini-instruct,math500,2048,R1,equal_mix,T1.0,True,0.0
Phi-4-mini-instruct,math500,2048,R1,equal_mix,consensus_vote,False,0.022267206477732837
Phi-4-mini-instruct,math500,2048,R1,equal_mix,random_T,False,0.052631578947368474
Phi-4-mini-instruct,math500,2048,R1,equal_mix,best_fixed_T,False,0.02631578947368418
Phi-4-mini-instruct,math500,2048,R1,consensus_vote,T1.0,False,0.002024291497975672
Phi-4-mini-instruct,math500,2048,R1,consensus_vote,equal_mix,False,0.02429149797570851
Phi-4-mini-instruct,math500,2048,R1,consensus_vote,random_T,False,0.030364372469635637
Phi-4-mini-instruct,math500,2048,R1,consensus_vote,best_fixed_T,False,0.03238866396761131
Phi-4-mini-instruct,math500,2048,R1,random_T,T1.0,False,0.2004048582995951
Phi-4-mini-instruct,math500,2048,R1,random_T,equal_mix,False,0.21862348178137647
Phi-4-mini-instruct,math500,2048,R1,random_T,consensus_vote,False,0.19635627530364375
Phi-4-mini-instruct,math500,2048,R1,random_T,best_fixed_T,False,0.22874493927125505
Phi-4-mini-instruct,math500,2048,R1,best_fixed_T,T1.0,True,0.0
Phi-4-mini-instruct,math500,2048,R1,best_fixed_T,equal_mix,True,0.0
Phi-4-mini-instruct,math500,2048,R1,best_fixed_T,consensus_vote,False,0.010121457489878583
Phi-4-mini-instruct,math500,2048,R1,best_fixed_T,random_T,False,0.036437246963562764
Phi-4-mini-instruct,math500,2048,R2,T1.0,equal_mix,False,0.044534412955465674
Phi-4-mini-instruct,math500,2048,R2,T1.0,consensus_vote,False,0.05668016194331982
Phi-4-mini-instruct,math500,2048,R2,T1.0,random_T,False,0.06275303643724695
Phi-4-mini-instruct,math500,2048,R2,T1.0,best_fixed_T,False,0.08502024291497978
Phi-4-mini-instruct,math500,2048,R2,equal_mix,T1.0,False,0.01821862348178138
Phi-4-mini-instruct,math500,2048,R2,equal_mix,consensus_vote,False,0.01619433198380571
Phi-4-mini-instruct,math500,2048,R2,equal_mix,random_T,False,0.040485829959514164
Phi-4-mini-instruct,math500,2048,R2,equal_mix,best_fixed_T,False,0.04048582995951422
Phi-4-mini-instruct,math500,2048,R2,consensus_vote,T1.0,False,0.016194331983805668
Phi-4-mini-instruct,math500,2048,R2,consensus_vote,equal_mix,False,0.0161943319838056
Phi-4-mini-instruct,math500,2048,R2,consensus_vote,random_T,False,0.030364372469635626
Phi-4-mini-instruct,math500,2048,R2,consensus_vote,best_fixed_T,False,0.0587044534412956
Phi-4-mini-instruct,math500,2048,R2,random_T,T1.0,False,0.1659919028340081
Phi-4-mini-instruct,math500,2048,R2,random_T,equal_mix,False,0.20647773279352222
Phi-4-mini-instruct,math500,2048,R2,random_T,consensus_vote,False,0.1923076923076923
Phi-4-mini-instruct,math500,2048,R2,random_T,best_fixed_T,False,0.2510121457489879
Phi-4-mini-instruct,math500,2048,R2,best_fixed_T,T1.0,False,0.04048582995951417
Phi-4-mini-instruct,math500,2048,R2,best_fixed_T,equal_mix,False,0.024291497975708502
Phi-4-mini-instruct,math500,2048,R2,best_fixed_T,consensus_vote,False,0.03441295546558704
Phi-4-mini-instruct,math500,2048,R2,best_fixed_T,random_T,False,0.06882591093117409
Qwen2.5-3B,aime2023,1,R1,T1.0,equal_mix,False,0.07407407407407407
Qwen2.5-3B,aime2023,1,R1,T1.0,consensus_vote,False,0.07407407407407407
Qwen2.5-3B,aime2023,1,R1,T1.0,random_T,False,0.03703703703703709
Qwen2.5-3B,aime2023,1,R1,T1.0,best_fixed_T,False,0.07407407407407407
Qwen2.5-3B,aime2023,1,R1,equal_mix,T1.0,False,0.14814814814814814
Qwen2.5-3B,aime2023,1,R1,equal_mix,consensus_vote,True,0.0
Qwen2.5-3B,aime2023,1,R1,equal_mix,random_T,False,0.03703703703703709
Qwen2.5-3B,aime2023,1,R1,equal_mix,best_fixed_T,False,0.07407407407407407
Qwen2.5-3B,aime2023,1,R1,consensus_vote,T1.0,False,0.14814814814814814
Qwen2.5-3B,aime2023,1,R1,consensus_vote,equal_mix,True,0.0
Qwen2.5-3B,aime2023,1,R1,consensus_vote,random_T,False,0.03703703703703709
Qwen2.5-3B,aime2023,1,R1,consensus_vote,best_fixed_T,False,0.07407407407407407
Qwen2.5-3B,aime2023,1,R1,random_T,T1.0,False,0.2222222222222222
Qwen2.5-3B,aime2023,1,R1,random_T,equal_mix,False,0.07407407407407407
Qwen2.5-3B,aime2023,1,R1,random_T,consensus_vote,False,0.07407407407407407
Qwen2.5-3B,aime2023,1,R1,random_T,best_fixed_T,False,0.11111111111111116
Qwen2.5-3B,aime2023,1,R1,best_fixed_T,T1.0,False,0.14814814814814814
Qwen2.5-3B,aime2023,1,R1,best_fixed_T,equal_mix,False,0.037037037037037035
Qwen2.5-3B,aime2023,1,R1,best_fixed_T,consensus_vote,False,0.037037037037037035
Qwen2.5-3B,aime2023,1,R1,best_fixed_T,random_T,False,0.03703703703703709
Qwen2.5-3B,aime2023,1,R2,T1.0,equal_mix,False,0.11111111111111116
Qwen2.5-3B,aime2023,1,R2,T1.0,consensus_vote,False,0.11111111111111116
Qwen2.5-3B,aime2023,1,R2,T1.0,random_T,False,0.07407407407407407
Qwen2.5-3B,aime2023,1,R2,T1.0,best_fixed_T,False,0.18518518518518523
Qwen2.5-3B,aime2023,1,R2,equal_mix,T1.0,False,0.37037037037037035
Qwen2.5-3B,aime2023,1,R2,equal_mix,consensus_vote,True,0.0
Qwen2.5-3B,aime2023,1,R2,equal_mix,random_T,False,0.2222222222222222
Qwen2.5-3B,aime2023,1,R2,equal_mix,best_fixed_T,False,0.2222222222222222
Qwen2.5-3B,aime2023,1,R2,consensus_vote,T1.0,False,0.37037037037037035
Qwen2.5-3B,aime2023,1,R2,consensus_vote,equal_mix,True,0.0
Qwen2.5-3B,aime2023,1,R2,consensus_vote,random_T,False,0.2222222222222222
Qwen2.5-3B,aime2023,1,R2,consensus_vote,best_fixed_T,False,0.2222222222222222
Qwen2.5-3B,aime2023,1,R2,random_T,T1.0,False,0.14814814814814814
Qwen2.5-3B,aime2023,1,R2,random_T,equal_mix,False,0.07407407407407407
Qwen2.5-3B,aime2023,1,R2,random_T,consensus_vote,False,0.07407407407407407
Qwen2.5-3B,aime2023,1,R2,random_T,best_fixed_T,False,0.18518518518518523
Qwen2.5-3B,aime2023,1,R2,best_fixed_T,T1.0,False,0.4074074074074074
Qwen2.5-3B,aime2023,1,R2,best_fixed_T,equal_mix,False,0.18518518518518517
Qwen2.5-3B,aime2023,1,R2,best_fixed_T,consensus_vote,False,0.18518518518518517
Qwen2.5-3B,aime2023,1,R2,best_fixed_T,random_T,False,0.25925925925925924
Qwen2.5-3B,aime2023,2,R1,T1.0,equal_mix,False,0.07407407407407407
Qwen2.5-3B,aime2023,2,R1,T1.0,consensus_vote,False,0.07407407407407407
Qwen2.5-3B,aime2023,2,R1,T1.0,random_T,False,0.07407407407407407
Qwen2.5-3B,aime2023,2,R1,T1.0,best_fixed_T,False,0.07407407407407407
Qwen2.5-3B,aime2023,2,R1,equal_mix,T1.0,False,0.14814814814814814
Qwen2.5-3B,aime2023,2,R1,equal_mix,consensus_vote,True,0.0
Qwen2.5-3B,aime2023,2,R1,equal_mix,random_T,False,0.14814814814814814
Qwen2.5-3B,aime2023,2,R1,equal_mix,best_fixed_T,False,0.18518518518518523
Qwen2.5-3B,aime2023,2,R1,consensus_vote,T1.0,False,0.14814814814814814
Qwen2.5-3B,aime2023,2,R1,consensus_vote,equal_mix,True,0.0
Qwen2.5-3B,aime2023,2,R1,consensus_vote,random_T,False,0.14814814814814814
Qwen2.5-3B,aime2023,2,R1,consensus_vote,best_fixed_T,False,0.18518518518518523
Qwen2.5-3B,aime2023,2,R1,random_T,T1.0,False,0.11111111111111116
Qwen2.5-3B,aime2023,2,R1,random_T,equal_mix,False,0.07407407407407407
Qwen2.5-3B,aime2023,2,R1,random_T,consensus_vote,False,0.07407407407407407
Qwen2.5-3B,aime2023,2,R1,random_T,best_fixed_T,False,0.14814814814814814
Qwen2.5-3B,aime2023,2,R1,best_fixed_T,T1.0,False,0.1111111111111111
Qwen2.5-3B,aime2023,2,R1,best_fixed_T,equal_mix,False,0.07407407407407407
Qwen2.5-3B,aime2023,2,R1,best_fixed_T,consensus_vote,False,0.07407407407407407
Qwen2.5-3B,aime2023,2,R1,best_fixed_T,random_T,False,0.1111111111111111
Qwen2.5-3B,aime2023,2,R2,T1.0,equal_mix,False,0.07407407407407407
Qwen2.5-3B,aime2023,2,R2,T1.0,consensus_vote,False,0.07407407407407407
Qwen2.5-3B,aime2023,2,R2,T1.0,random_T,False,0.07407407407407407
Qwen2.5-3B,aime2023,2,R2,T1.0,best_fixed_T,False,0.2962962962962963
Qwen2.5-3B,aime2023,2,R2,equal_mix,T1.0,False,0.18518518518518517
Qwen2.5-3B,aime2023,2,R2,equal_mix,consensus_vote,True,0.0
Qwen2.5-3B,aime2023,2,R2,equal_mix,random_T,False,0.1111111111111111
Qwen2.5-3B,aime2023,2,R2,equal_mix,best_fixed_T,False,0.2592592592592593
Qwen2.5-3B,aime2023,2,R2,consensus_vote,T1.0,False,0.18518518518518517
Qwen2.5-3B,aime2023,2,R2,consensus_vote,equal_mix,True,0.0
Qwen2.5-3B,aime2023,2,R2,consensus_vote,random_T,False,0.1111111111111111
Qwen2.5-3B,aime2023,2,R2,consensus_vote,best_fixed_T,False,0.2592592592592593
Qwen2.5-3B,aime2023,2,R2,random_T,T1.0,False,0.2222222222222222
Qwen2.5-3B,aime2023,2,R2,random_T,equal_mix,False,0.07407407407407407
Qwen2.5-3B,aime2023,2,R2,random_T,consensus_vote,False,0.07407407407407407
Qwen2.5-3B,aime2023,2,R2,random_T,best_fixed_T,False,0.37037037037037035
Qwen2.5-3B,aime2023,2,R2,best_fixed_T,T1.0,False,0.4074074074074074
Qwen2.5-3B,aime2023,2,R2,best_fixed_T,equal_mix,False,0.4074074074074074
Qwen2.5-3B,aime2023,2,R2,best_fixed_T,consensus_vote,False,0.4074074074074074
Qwen2.5-3B,aime2023,2,R2,best_fixed_T,random_T,False,0.5185185185185185
Qwen2.5-3B,aime2023,4,R1,T1.0,equal_mix,False,0.07407407407407407
Qwen2.5-3B,aime2023,4,R1,T1.0,consensus_vote,False,0.07407407407407407
Qwen2.5-3B,aime2023,4,R1,T1.0,random_T,False,0.03703703703703698
Qwen2.5-3B,aime2023,4,R1,T1.0,best_fixed_T,False,0.03703703703703709
Qwen2.5-3B,aime2023,4,R1,equal_mix,T1.0,False,0.18518518518518517
Qwen2.5-3B,aime2023,4,R1,equal_mix,consensus_vote,True,0.0
Qwen2.5-3B,aime2023,4,R1,equal_mix,random_T,False,0.07407407407407407
Qwen2.5-3B,aime2023,4,R1,equal_mix,best_fixed_T,False,0.07407407407407407
Qwen2.5-3B,aime2023,4,R1,consensus_vote,T1.0,False,0.18518518518518517
Qwen2.5-3B,aime2023,4,R1,consensus_vote,equal_mix,True,0.0
Qwen2.5-3B,aime2023,4,R1,consensus_vote,random_T,False,0.07407407407407407
Qwen2.5-3B,aime2023,4,R1,consensus_vote,best_fixed_T,False,0.07407407407407407
Qwen2.5-3B,aime2023,4,R1,random_T,T1.0,False,0.2222222222222222
Qwen2.5-3B,aime2023,4,R1,random_T,equal_mix,False,0.1111111111111111
Qwen2.5-3B,aime2023,4,R1,random_T,consensus_vote,False,0.1111111111111111
Qwen2.5-3B,aime2023,4,R1,random_T,best_fixed_T,False,0.14814814814814814
Qwen2.5-3B,aime2023,4,R1,best_fixed_T,T1.0,False,0.14814814814814814
Qwen2.5-3B,aime2023,4,R1,best_fixed_T,equal_mix,False,0.03703703703703709
Qwen2.5-3B,aime2023,4,R1,best_fixed_T,consensus_vote,False,0.03703703703703709
Qwen2.5-3B,aime2023,4,R1,best_fixed_T,random_T,True,0.0
Qwen2.5-3B,aime2023,4,R2,T1.0,equal_mix,False,0.07407407407407407
Qwen2.5-3B,aime2023,4,R2,T1.0,consensus_vote,False,0.07407407407407407
Qwen2.5-3B,aime2023,4,R2,T1.0,random_T,False,0.03703703703703709
Qwen2.5-3B,aime2023,4,R2,T1.0,best_fixed_T,False,0.2962962962962963
Qwen2.5-3B,aime2023,4,R2,equal_mix,T1.0,False,0.18518518518518523
Qwen2.5-3B,aime2023,4,R2,equal_mix,consensus_vote,True,0.0
Qwen2.5-3B,aime2023,4,R2,equal_mix,random_T,False,0.11111111111111116
Qwen2.5-3B,aime2023,4,R2,equal_mix,best_fixed_T,False,0.40740740740740744
Qwen2.5-3B,aime2023,4,R2,consensus_vote,T1.0,False,0.18518518518518523
Qwen2.5-3B,aime2023,4,R2,consensus_vote,equal_mix,True,0.0
Qwen2.5-3B,aime2023,4,R2,consensus_vote,random_T,False,0.11111111111111116
Qwen2.5-3B,aime2023,4,R2,consensus_vote,best_fixed_T,False,0.40740740740740744
Qwen2.5-3B,aime2023,4,R2,random_T,T1.0,False,0.18518518518518517
Qwen2.5-3B,aime2023,4,R2,random_T,equal_mix,False,0.1111111111111111
Qwen2.5-3B,aime2023,4,R2,random_T,consensus_vote,False,0.1111111111111111
Qwen2.5-3B,aime2023,4,R2,random_T,best_fixed_T,False,0.37037037037037035
Qwen2.5-3B,aime2023,4,R2,best_fixed_T,T1.0,False,0.4444444444444444
Qwen2.5-3B,aime2023,4,R2,best_fixed_T,equal_mix,False,0.4074074074074074
Qwen2.5-3B,aime2023,4,R2,best_fixed_T,consensus_vote,False,0.4074074074074074
Qwen2.5-3B,aime2023,4,R2,best_fixed_T,random_T,False,0.25925925925925924
Qwen2.5-3B,aime2023,8,R1,T1.0,equal_mix,True,0.0
Qwen2.5-3B,aime2023,8,R1,T1.0,consensus_vote,True,0.0
Qwen2.5-3B,aime2023,8,R1,T1.0,random_T,True,0.0
Qwen2.5-3B,aime2023,8,R1,T1.0,best_fixed_T,False,0.03703703703703709
Qwen2.5-3B,aime2023,8,R1,equal_mix,T1.0,False,0.11111111111111116
Qwen2.5-3B,aime2023,8,R1,equal_mix,consensus_vote,True,0.0
Qwen2.5-3B,aime2023,8,R1,equal_mix,random_T,False,0.07407407407407407
Qwen2.5-3B,aime2023,8,R1,equal_mix,best_fixed_T,False,0.11111111111111116
Qwen2.5-3B,aime2023,8,R1,consensus_vote,T1.0,False,0.11111111111111116
Qwen2.5-3B,aime2023,8,R1,consensus_vote,equal_mix,True,0.0
Qwen2.5-3B,aime2023,8,R1,consensus_vote,random_T,False,0.07407407407407407
Qwen2.5-3B,aime2023,8,R1,consensus_vote,best_fixed_T,False,0.11111111111111116
Qwen2.5-3B,aime2023,8,R1,random_T,T1.0,False,0.14814814814814814
Qwen2.5-3B,aime2023,8,R1,random_T,equal_mix,False,0.07407407407407413
Qwen2.5-3B,aime2023,8,R1,random_T,consensus_vote,False,0.07407407407407413
Qwen2.5-3B,aime2023,8,R1,random_T,best_fixed_T,False,0.14814814814814814
Qwen2.5-3B,aime2023,8,R1,best_fixed_T,T1.0,False,0.07407407407407407
Qwen2.5-3B,aime2023,8,R1,best_fixed_T,equal_mix,True,0.0
Qwen2.5-3B,aime2023,8,R1,best_fixed_T,consensus_vote,True,0.0
Qwen2.5-3B,aime2023,8,R1,best_fixed_T,random_T,False,0.03703703703703698
Qwen2.5-3B,aime2023,8,R2,T1.0,equal_mix,True,0.0
Qwen2.5-3B,aime2023,8,R2,T1.0,consensus_vote,True,0.0
Qwen2.5-3B,aime2023,8,R2,T1.0,random_T,True,0.0
Qwen2.5-3B,aime2023,8,R2,T1.0,best_fixed_T,False,0.33333333333333337
Qwen2.5-3B,aime2023,8,R2,equal_mix,T1.0,False,0.18518518518518517
Qwen2.5-3B,aime2023,8,R2,equal_mix,consensus_vote,True,0.0
Qwen2.5-3B,aime2023,8,R2,equal_mix,random_T,False,0.18518518518518517
Qwen2.5-3B,aime2023,8,R2,equal_mix,best_fixed_T,False,0.2592592592592593
Qwen2.5-3B,aime2023,8,R2,consensus_vote,T1.0,False,0.18518518518518517
Qwen2.5-3B,aime2023,8,R2,consensus_vote,equal_mix,True,0.0
Qwen2.5-3B,aime2023,8,R2,consensus_vote,random_T,False,0.18518518518518517
Qwen2.5-3B,aime2023,8,R2,consensus_vote,best_fixed_T,False,0.2592592592592593
Qwen2.5-3B,aime2023,8,R2,random_T,T1.0,False,0.14814814814814814
Qwen2.5-3B,aime2023,8,R2,random_T,equal_mix,False,0.03703703703703698
Qwen2.5-3B,aime2023,8,R2,random_T,consensus_vote,False,0.03703703703703698
Qwen2.5-3B,aime2023,8,R2,random_T,best_fixed_T,False,0.2592592592592593
Qwen2.5-3B,aime2023,8,R2,best_fixed_T,T1.0,False,0.4074074074074074
Qwen2.5-3B,aime2023,8,R2,best_fixed_T,equal_mix,False,0.18518518518518517
Qwen2.5-3B,aime2023,8,R2,best_fixed_T,consensus_vote,False,0.18518518518518517
Qwen2.5-3B,aime2023,8,R2,best_fixed_T,random_T,False,0.2222222222222222
Qwen2.5-3B,aime2023,16,R1,T1.0,equal_mix,False,0.037037037037037035
Qwen2.5-3B,aime2023,16,R1,T1.0,consensus_vote,False,0.037037037037037035
Qwen2.5-3B,aime2023,16,R1,T1.0,random_T,True,0.0
Qwen2.5-3B,aime2023,16,R1,T1.0,best_fixed_T,False,0.03703703703703709
Qwen2.5-3B,aime2023,16,R1,equal_mix,T1.0,False,0.11111111111111116
Qwen2.5-3B,aime2023,16,R1,equal_mix,consensus_vote,False,0.03703703703703709
Qwen2.5-3B,aime2023,16,R1,equal_mix,random_T,False,0.03703703703703709
Qwen2.5-3B,aime2023,16,R1,equal_mix,best_fixed_T,False,0.11111111111111116
Qwen2.5-3B,aime2023,16,R1,consensus_vote,T1.0,False,0.07407407407407407
Qwen2.5-3B,aime2023,16,R1,consensus_vote,equal_mix,False,0.03703703703703709
