combo,baseline,N,stratum,mean,std6,n_pids
mathfull_Llama-3.2-3B,T0.3,4,overall_md_compat,0.5501377900208455,0.0011458598079429523,4604
mathfull_Llama-3.2-3B,T0.4,4,L1,0.9703239113243508,0.0005893888136095145,1689
mathfull_Llama-3.2-3B,T0.4,4,L2,0.8008509294245805,0.0029055829995122953,375
mathfull_Llama-3.2-3B,T0.4,4,L3,0.6378615555762456,0.0033892150019621814,315
mathfull_Llama-3.2-3B,T0.4,4,L4,0.45553221762377943,0.0032905461642305615,476
mathfull_Llama-3.2-3B,T0.4,4,L5,0.10488314951291834,0.0005250673129069415,1749
mathfull_Llama-3.2-3B,T0.4,4,Lr,0.004214674968318365,0.00038246496345470605,311
mathfull_Llama-3.2-3B,T0.4,4,overall,0.5171327167384993,0.0016296234229664609,4915
mathfull_Llama-3.2-3B,T0.4,4,overall_md_compat,0.5517803081786656,0.001680827740240504,4604
mathfull_Llama-3.2-3B,T0.5,4,L1,0.964642541803319,0.0006687757965542001,1689
mathfull_Llama-3.2-3B,T0.5,4,L2,0.7878129667739073,0.0025180174310100146,375
mathfull_Llama-3.2-3B,T0.5,4,L3,0.6293121724039631,0.0024686526443246657,315
mathfull_Llama-3.2-3B,T0.5,4,L4,0.45554024137635474,0.0021942944573300096,476
mathfull_Llama-3.2-3B,T0.5,4,L5,0.11287124597606639,0.0004190303795802261,1749
mathfull_Llama-3.2-3B,T0.5,4,Lr,0.006553680021345759,0.0004816944790184675,311
mathfull_Llama-3.2-3B,T0.5,4,overall,0.5166290149638236,0.0012535957260442398,4915
mathfull_Llama-3.2-3B,T0.5,4,overall_md_compat,0.5510845816812673,0.0012891794154602256,4604
mathfull_Llama-3.2-3B,T0.6,4,L1,0.9589747405992918,0.000810213845634777,1689
mathfull_Llama-3.2-3B,T0.6,4,L2,0.7727425955500867,0.002609721709431571,375
mathfull_Llama-3.2-3B,T0.6,4,L3,0.6224129224974643,0.0036511267971613085,315
mathfull_Llama-3.2-3B,T0.6,4,L4,0.45030200018688343,0.0012195794209545734,476
mathfull_Llama-3.2-3B,T0.6,4,L5,0.11826579686730308,0.0009421338742928493,1749
mathfull_Llama-3.2-3B,T0.6,4,Lr,0.010449044489514357,0.0005917818308279404,311
mathfull_Llama-3.2-3B,T0.6,4,overall,0.5147481514621152,0.0014427885450520772,4915
mathfull_Llama-3.2-3B,T0.6,4,overall_md_compat,0.5488135342311158,0.0014827666751974528,4604
mathfull_Llama-3.2-3B,T0.7,4,L1,0.9521413088492383,0.0005305996942945829,1689
mathfull_Llama-3.2-3B,T0.7,4,L2,0.7572768561873171,0.002014394808815652,375
