combo,baseline,N,stratum,mean,std6,n_pids
mathfull_Qwen2.5-3B,T0.8,2,overall,0.6397641140551236,0.001785316227301483,4771
mathfull_Qwen2.5-3B,T0.9,2,L1,0.8795656862956265,0.00029741835298803353,2715
mathfull_Qwen2.5-3B,T0.9,2,L2,0.5791178377597438,0.001959489473045292,384
mathfull_Qwen2.5-3B,T0.9,2,L3,0.4403441411107185,0.004904300102622105,293
mathfull_Qwen2.5-3B,T0.9,2,L4,0.3322137577372361,0.002852031342009585,361
mathfull_Qwen2.5-3B,T0.9,2,L5,0.12277545859840817,0.0017778573433274638,1018
mathfull_Qwen2.5-3B,T0.9,2,overall,0.6255161401664493,0.0017681552742442386,4771
mathfull_Qwen2.5-3B,T1.0,2,L1,0.8601442616438622,0.0006134193146196628,2715
mathfull_Qwen2.5-3B,T1.0,2,L2,0.5481770824109036,0.003615773361319962,384
mathfull_Qwen2.5-3B,T1.0,2,L3,0.41106370867911274,0.0026881420909618692,293
mathfull_Qwen2.5-3B,T1.0,2,L4,0.3094759922894277,0.003928287683066019,361
mathfull_Qwen2.5-3B,T1.0,2,L5,0.11776358891551743,0.0011588562917015537,1018
mathfull_Qwen2.5-3B,T1.0,2,overall,0.607385768892126,0.0017788598057484862,4771
mathfull_Qwen2.5-3B,T1.1,2,L1,0.8341045130940669,0.0010781691235762154,2715
mathfull_Qwen2.5-3B,T1.1,2,L2,0.5018663194075796,0.0017484639928774827,384
mathfull_Qwen2.5-3B,T1.1,2,L3,0.37042093220186995,0.0033201618569425745,293
mathfull_Qwen2.5-3B,T1.1,2,L4,0.27756809744818806,0.0015402039598929012,361
mathfull_Qwen2.5-3B,T1.1,2,L5,0.10935044223116375,0.0007473351357856989,1018
mathfull_Qwen2.5-3B,T1.1,2,overall,0.5821346858537352,0.0013723013838108195,4771
mathfull_Qwen2.5-3B,T1.2,2,L1,0.7922314311574374,0.000595128781075817,2715
mathfull_Qwen2.5-3B,T1.2,2,L2,0.42861328060987747,0.0019114477144436452,384
mathfull_Qwen2.5-3B,T1.2,2,L3,0.30608646164937486,0.0030150580930745153,293
mathfull_Qwen2.5-3B,T1.2,2,L4,0.22960526278605367,0.0026442144860831006,361
mathfull_Qwen2.5-3B,T1.2,2,L5,0.09279428627454818,0.000763764943517873,1018
mathfull_Qwen2.5-3B,T1.2,2,overall,0.5412976843226069,0.001306677102734883,4771
mathfull_Qwen2.5-3B,random_T,2,L1,0.903674034960911,0.0003205688972089517,2715
mathfull_Qwen2.5-3B,random_T,2,L2,0.6129611539589758,0.0019410888658349037,384
mathfull_Qwen2.5-3B,random_T,2,L3,0.4652943685354159,0.005468860468597919,293
mathfull_Qwen2.5-3B,random_T,2,L4,0.33197137574980845,0.0029606105861591167,361
mathfull_Qwen2.5-3B,random_T,2,L5,0.1096819747361637,0.0012526664616904109,1018
mathfull_Qwen2.5-3B,random_T,2,overall,0.640679365949925,0.001787886472971116,4771
mathfull_Qwen2.5-3B,equal_mix,2,L1,0.9691751074278704,0.00012849896096810788,2715
mathfull_Qwen2.5-3B,equal_mix,2,L2,0.6961968315972222,0.0026943543758829363,384
mathfull_Qwen2.5-3B,equal_mix,2,L3,0.5233006257110352,0.003702955349090097,293
mathfull_Qwen2.5-3B,equal_mix,2,L4,0.3275450138504156,0.0015346407266515485,361
mathfull_Qwen2.5-3B,equal_mix,2,L5,0.07315201375245588,0.0005986175127211698,1018
mathfull_Qwen2.5-3B,equal_mix,2,overall,0.6800858485293093,0.0013001675119633275,4771
mathfull_Qwen2.5-3B,T0.1,4,L1,0.9959162070496524,7.071045235322518e-05,2715
mathfull_Qwen2.5-3B,T0.1,4,L2,0.857069228361878,0.0014131833770968845,384
mathfull_Qwen2.5-3B,T0.1,4,L3,0.6431408814738363,0.0037961148398943973,293
mathfull_Qwen2.5-3B,T0.1,4,L4,0.3450350135372176,0.003536718017861604,361
mathfull_Qwen2.5-3B,T0.1,4,L5,0.04746063998005321,0.0008443036088551549,1018
mathfull_Qwen2.5-3B,T0.1,4,overall,0.7114525121545234,0.0014653070626386132,4771
mathfull_Qwen2.5-3B,T0.2,4,L1,0.990956492748562,0.000233171373190464,2715
mathfull_Qwen2.5-3B,T0.2,4,L2,0.8380506752809095,0.0021754346289638397,384
mathfull_Qwen2.5-3B,T0.2,4,L3,0.6627832312047889,0.0015516178006656374,293
mathfull_Qwen2.5-3B,T0.2,4,L4,0.4144390618647014,0.0007687887436929569,361
mathfull_Qwen2.5-3B,T0.2,4,L5,0.08080079553875409,0.0009919989219476795,1018
mathfull_Qwen2.5-3B,T0.2,4,overall,0.7206710406738267,0.0009024338112304089,4771
mathfull_Qwen2.5-3B,T0.3,4,L1,0.9858090353339564,0.00034510007232229224,2715
mathfull_Qwen2.5-3B,T0.3,4,L2,0.8246166112625763,0.0010945582207298572,384
mathfull_Qwen2.5-3B,T0.3,4,L3,0.6581342467493606,0.003756305572981594,293
mathfull_Qwen2.5-3B,T0.3,4,L4,0.4461882535373794,0.0018115471887011118,361
mathfull_Qwen2.5-3B,T0.3,4,L5,0.1040159098931467,0.0003469656278546081,1018
mathfull_Qwen2.5-3B,T0.3,4,overall,0.723730832058751,0.0011422436815294523,4771
mathfull_Qwen2.5-3B,T0.4,4,L1,0.9818223105430227,0.0003100682512936191,2715
mathfull_Qwen2.5-3B,T0.4,4,L2,0.8168655989841985,0.0015013633066122607,384
mathfull_Qwen2.5-3B,T0.4,4,L3,0.6486336306051115,0.00272783898120621,293
mathfull_Qwen2.5-3B,T0.4,4,L4,0.4593355692613488,0.003534202217058099,361
mathfull_Qwen2.5-3B,T0.4,4,L5,0.12075249860256838,0.0008189922122836084,1018
mathfull_Qwen2.5-3B,T0.4,4,overall,0.7248207505726888,0.0013346678249335593,4771
mathfull_Qwen2.5-3B,T0.5,4,L1,0.9779017048926786,0.0002628773371056887,2715
mathfull_Qwen2.5-3B,T0.5,4,L2,0.8049226010229581,0.0015192618699953306,384
mathfull_Qwen2.5-3B,T0.5,4,L3,0.6355896892865212,0.0026515829839923095,293
mathfull_Qwen2.5-3B,T0.5,4,L4,0.4611390080126235,0.00450294012876229,361
mathfull_Qwen2.5-3B,T0.5,4,L5,0.1299845851278823,0.0006060777150572298,1018
mathfull_Qwen2.5-3B,T0.5,4,overall,0.7229336986145735,0.0015064835799343994,4771
