combo,baseline,N,stratum,mean,std6,n_pids
math1k_Qwen2.5-3B,T1.0,128,L3,0.834341848638046,0.00226876430574237,199
math1k_Qwen2.5-3B,T1.0,128,L4,0.637767515726363,0.0023039053813746694,203
math1k_Qwen2.5-3B,T1.0,128,L5,0.19279291626997294,0.002321076884333409,200
math1k_Qwen2.5-3B,T1.0,128,overall,0.7153477503025594,0.0022003376245686,1000
math1k_Qwen2.5-3B,T0.1,128,L1,1.0,0.0,199
math1k_Qwen2.5-3B,T0.1,128,L2,0.9998953099326672,0.00010257493512488167,199
math1k_Qwen2.5-3B,T0.1,128,L3,0.8931951432268899,0.0020538054741028717,199
math1k_Qwen2.5-3B,T0.1,128,L4,0.42918377182536643,0.002904809797071922,203
math1k_Qwen2.5-3B,T0.1,128,L5,0.043593749896778416,0.0015851141596208795,200
math1k_Qwen2.5-3B,T0.1,128,overall,0.6715680558386569,0.0017484033290754192,1000
math1k_Qwen2.5-3B,random_T,128,L1,0.9968697656339138,0.0006004142182965368,199
math1k_Qwen2.5-3B,random_T,128,L2,0.942786852005476,0.0008654016058387582,199
math1k_Qwen2.5-3B,random_T,128,L3,0.8585311990204757,0.002464154420389318,199
math1k_Qwen2.5-3B,random_T,128,L4,0.6370674520287486,0.0030906716830559136,203
math1k_Qwen2.5-3B,random_T,128,L5,0.1507552337545591,0.0034941036942404856,200
math1k_Qwen2.5-3B,random_T,128,overall,0.7163151150280611,0.002410388460803705,1000
math1k_Qwen2.5-3B,equal_mix,128,L1,1.0,0.0,199
math1k_Qwen2.5-3B,equal_mix,128,L2,0.9684568676716919,0.0007033119165742349,199
math1k_Qwen2.5-3B,equal_mix,128,L3,0.9145589056393075,0.0017917207135367023,199
math1k_Qwen2.5-3B,equal_mix,128,L4,0.6966885604816638,0.001525079265150142,203
math1k_Qwen2.5-3B,equal_mix,128,L5,0.13283715277777777,0.0020737803546882027,200
math1k_Qwen2.5-3B,equal_mix,128,overall,0.7417153472222222,0.0014385899999257413,1000
math1k_Qwen2.5-3B,T1.0,256,L1,0.9964510049901816,0.0005968990115147498,199
math1k_Qwen2.5-3B,T1.0,256,L2,0.9253210497230692,0.00048523247796378074,199
math1k_Qwen2.5-3B,T1.0,256,L3,0.8456640847782344,0.0011882105698944997,199
math1k_Qwen2.5-3B,T1.0,256,L4,0.6467073760500058,0.0033758002590430947,203
math1k_Qwen2.5-3B,T1.0,256,L5,0.19620034760640315,0.0026774472989594196,200
math1k_Qwen2.5-3B,T1.0,256,overall,0.7212414586182374,0.002036136403475557,1000
math1k_Qwen2.5-3B,T0.1,256,L1,1.0,0.0,199
math1k_Qwen2.5-3B,T0.1,256,L2,1.0,0.0,199
math1k_Qwen2.5-3B,T0.1,256,L3,0.9006595483386711,0.0014283812228919807,199
math1k_Qwen2.5-3B,T0.1,256,L4,0.4264949373740317,0.0010353798722285837,203
math1k_Qwen2.5-3B,T0.1,256,L5,0.04365277762059122,0.0007846913600834424,200
math1k_Qwen2.5-3B,T0.1,256,overall,0.6725402779304422,0.0008641647685393984,1000
math1k_Qwen2.5-3B,random_T,256,L1,0.9977177555736785,0.00058341608356736,199
math1k_Qwen2.5-3B,random_T,256,L2,0.9458123959064285,0.0029783851346490736,199
math1k_Qwen2.5-3B,random_T,256,L3,0.8662025418890705,0.00304477797636747,199
math1k_Qwen2.5-3B,random_T,256,L4,0.6420977022192993,0.003486089569652841,203
math1k_Qwen2.5-3B,random_T,256,L5,0.14868923615509025,0.0038758761351590796,200
math1k_Qwen2.5-3B,random_T,256,overall,0.7192204867620021,0.0030247956871821114,1000
math1k_Qwen2.5-3B,equal_mix,256,L1,1.0,0.0,199
math1k_Qwen2.5-3B,equal_mix,256,L2,0.9704878559463985,0.0005078495898846076,199
math1k_Qwen2.5-3B,equal_mix,256,L3,0.9189803182579565,0.0007829533032179875,199
math1k_Qwen2.5-3B,equal_mix,256,L4,0.7079844006568144,0.0027144550781241722,203
math1k_Qwen2.5-3B,equal_mix,256,L5,0.1332694444444444,0.0015842095528708843,200
math1k_Qwen2.5-3B,equal_mix,256,overall,0.7453788888888888,0.0014734369833616827,1000
