model,dataset,baseline,stratum,N,mean,std6,n_pids
Qwen2.5-3B,gsm8kfull,T0.7,L2,1536,0.891824894354832,0.0018031495884137,79
Qwen2.5-3B,gsm8kfull,T0.7,L2,2048,0.8918248945414895,0.0010479734497206,79
Qwen2.5-3B,gsm8kfull,T0.8,L2,1,0.6063291137637216,0.0049553362139937,79
Qwen2.5-3B,gsm8kfull,T0.8,L2,2,0.6187236291132396,0.0049549997418027,79
Qwen2.5-3B,gsm8kfull,T0.8,L2,4,0.7312807675592508,0.0028067522734884,79
Qwen2.5-3B,gsm8kfull,T0.8,L2,8,0.8131440914145628,0.0058152369207286,79
Qwen2.5-3B,gsm8kfull,T0.8,L2,16,0.8543758811920347,0.0045890433669548,79
Qwen2.5-3B,gsm8kfull,T0.8,L2,32,0.8747978213475035,0.0039962989533201,79
Qwen2.5-3B,gsm8kfull,T0.8,L2,64,0.884379396547135,0.0011889533947128,79
Qwen2.5-3B,gsm8kfull,T0.8,L2,128,0.8893196204233176,0.0022967578245358,79
Qwen2.5-3B,gsm8kfull,T0.8,L2,256,0.8919831226788116,0.0023947703814272,79
Qwen2.5-3B,gsm8kfull,T0.8,L2,512,0.8940928270922431,0.0011083482784016,79
Qwen2.5-3B,gsm8kfull,T0.8,L2,1024,0.8967299580078901,0.0003699508355714,79
Qwen2.5-3B,gsm8kfull,T0.8,L2,1536,0.8974683548830732,0.0004799289648716,79
Qwen2.5-3B,gsm8kfull,T0.8,L2,2048,0.8981012660491317,0.0006638030109119,79
Qwen2.5-3B,gsm8kfull,T0.9,L2,1,0.5897151893240553,0.0079876076833131,79
Qwen2.5-3B,gsm8kfull,T0.9,L2,2,0.59741561083351,0.0042275764530799,79
Qwen2.5-3B,gsm8kfull,T0.9,L2,4,0.7219585104833676,0.002962786858752,79
Qwen2.5-3B,gsm8kfull,T0.9,L2,8,0.79970734173487,0.0028435282373082,79
Qwen2.5-3B,gsm8kfull,T0.9,L2,16,0.8481685736684231,0.0034662546168682,79
Qwen2.5-3B,gsm8kfull,T0.9,L2,32,0.8713475747234365,0.002860757950969,79
Qwen2.5-3B,gsm8kfull,T0.9,L2,64,0.881786217087809,0.002740315922813,79
Qwen2.5-3B,gsm8kfull,T0.9,L2,128,0.8884054152019919,0.0023262824331455,79
Qwen2.5-3B,gsm8kfull,T0.9,L2,256,0.8901635023101159,0.0012714146563894,79
Qwen2.5-3B,gsm8kfull,T0.9,L2,512,0.8895569622383025,0.0007879683340999,79
Qwen2.5-3B,gsm8kfull,T0.9,L2,1024,0.8888713081253353,0.0011128566607025,79
Qwen2.5-3B,gsm8kfull,T0.9,L2,1536,0.888607594978363,0.0008372630989652,79
Qwen2.5-3B,gsm8kfull,T0.9,L2,2048,0.8885021097683015,0.0006836224671012,79
Qwen2.5-3B,gsm8kfull,T1.0,L2,1,0.5697257393098707,0.0056915133740068,79
Qwen2.5-3B,gsm8kfull,T1.0,L2,2,0.5761075948958406,0.0062318470381446,79
Qwen2.5-3B,gsm8kfull,T1.0,L2,4,0.6996088277092714,0.0055553115960579,79
Qwen2.5-3B,gsm8kfull,T1.0,L2,8,0.7877847500113998,0.003392753745083,79
Qwen2.5-3B,gsm8kfull,T1.0,L2,16,0.835846167533238,0.0055552175348843,79
Qwen2.5-3B,gsm8kfull,T1.0,L2,32,0.8596686012767852,0.004105186324468,79
Qwen2.5-3B,gsm8kfull,T1.0,L2,64,0.8741649091774244,0.0016406831367369,79
Qwen2.5-3B,gsm8kfull,T1.0,L2,128,0.8798523208731589,0.0032127137425383,79
Qwen2.5-3B,gsm8kfull,T1.0,L2,256,0.8840189873288044,0.0021602588987399,79
Qwen2.5-3B,gsm8kfull,T1.0,L2,512,0.8850210975022508,0.0016156810917829,79
Qwen2.5-3B,gsm8kfull,T1.0,L2,1024,0.8856540083814459,0.0005892085802993,79
Qwen2.5-3B,gsm8kfull,T1.0,L2,1536,0.885970464241514,0.0005631371898751,79
Qwen2.5-3B,gsm8kfull,T1.0,L2,2048,0.8859177215716444,0.0003875775660263,79
Qwen2.5-3B,gsm8kfull,T1.1,L2,1,0.5368670883592422,0.0058033177016004,79
Qwen2.5-3B,gsm8kfull,T1.1,L2,2,0.5473364981024954,0.0044410087983066,79
Qwen2.5-3B,gsm8kfull,T1.1,L2,4,0.6788590044050403,0.0049883081755765,79
Qwen2.5-3B,gsm8kfull,T1.1,L2,8,0.7654805264321749,0.0051530330611835,79
Qwen2.5-3B,gsm8kfull,T1.1,L2,16,0.8166910334203377,0.0037132954162075,79
Qwen2.5-3B,gsm8kfull,T1.1,L2,32,0.8465664572660115,0.0040453826105502,79
Qwen2.5-3B,gsm8kfull,T1.1,L2,64,0.861286920752722,0.0021862433349753,79
Qwen2.5-3B,gsm8kfull,T1.1,L2,128,0.8706399441916762,0.0028120602662231,79
Qwen2.5-3B,gsm8kfull,T1.1,L2,256,0.8751670185688741,0.0016380525331901,79
Qwen2.5-3B,gsm8kfull,T1.1,L2,512,0.8760372716737006,0.0013752242348076,79
Qwen2.5-3B,gsm8kfull,T1.1,L2,1024,0.8806434600036356,0.0018252300271691,79
Qwen2.5-3B,gsm8kfull,T1.1,L2,1536,0.88069620256937,0.0003744354747434,79
Qwen2.5-3B,gsm8kfull,T1.1,L2,2048,0.8823839665826739,0.0016063570463422,79
Qwen2.5-3B,gsm8kfull,T1.2,L2,1,0.4861814343539472,0.0089923915966737,79
Qwen2.5-3B,gsm8kfull,T1.2,L2,2,0.5018987337260935,0.0091213923758052,79
Qwen2.5-3B,gsm8kfull,T1.2,L2,4,0.6160733155387489,0.0039421263139873,79
Qwen2.5-3B,gsm8kfull,T1.2,L2,8,0.7135564235082281,0.0037274116747539,79
Qwen2.5-3B,gsm8kfull,T1.2,L2,16,0.7727700631460372,0.004860649307584,79
Qwen2.5-3B,gsm8kfull,T1.2,L2,32,0.8028582743475142,0.0043256300005751,79
Qwen2.5-3B,gsm8kfull,T1.2,L2,64,0.8229729258140965,0.0028976159024246,79
Qwen2.5-3B,gsm8kfull,T1.2,L2,128,0.8313203237180594,0.0023329684896304,79
Qwen2.5-3B,gsm8kfull,T1.2,L2,256,0.8348892403310676,0.0018418429497483,79
Qwen2.5-3B,gsm8kfull,T1.2,L2,512,0.8388185653980931,0.0025111246947154,79
Qwen2.5-3B,gsm8kfull,T1.2,L2,1024,0.8383175110570175,0.0013917457586971,79
Qwen2.5-3B,gsm8kfull,T1.2,L2,1536,0.8393723631929998,0.0013881429910345,79
Qwen2.5-3B,gsm8kfull,T1.2,L2,2048,0.8388713081504849,0.0019110012551914,79
Qwen2.5-3B,gsm8kfull,consensus_vote,L2,1,0.7065400843881856,0.0068887590950298,79
Qwen2.5-3B,gsm8kfull,consensus_vote,L2,2,0.6929588607594935,0.0039024902792637,79
Qwen2.5-3B,gsm8kfull,consensus_vote,L2,4,0.8107638888888888,0.0040332557010539,79
Qwen2.5-3B,gsm8kfull,consensus_vote,L2,8,0.8653256856540085,0.0051088665848034,79
Qwen2.5-3B,gsm8kfull,consensus_vote,L2,16,0.8952021800281292,0.0042739703722966,79
Qwen2.5-3B,gsm8kfull,consensus_vote,L2,32,0.9095200421940928,0.0007113412873107,79
Qwen2.5-3B,gsm8kfull,consensus_vote,L2,64,0.9147151898734176,0.002397556572769,79
Qwen2.5-3B,gsm8kfull,consensus_vote,L2,128,0.9131768635724332,0.0019909668071195,79
Qwen2.5-3B,gsm8kfull,consensus_vote,L2,256,0.9131329113924048,0.0011584180517546,79
Qwen2.5-3B,gsm8kfull,consensus_vote,L2,512,0.910363924050633,0.0016282867983782,79
Qwen2.5-3B,gsm8kfull,consensus_vote,L2,1024,0.9093354430379746,0.0019507639249902,79
Qwen2.5-3B,gsm8kfull,consensus_vote,L2,1536,0.907278481012658,0.0008608525638439,79
Qwen2.5-3B,gsm8kfull,consensus_vote,L2,2048,0.9070411392405064,0.0011486513552456,79
Qwen2.5-3B,gsm8kfull,equal_mix,L2,1,0.7065400843881856,0.0068887590950298,79
Qwen2.5-3B,gsm8kfull,equal_mix,L2,2,0.6929588607594935,0.0039024902792637,79
Qwen2.5-3B,gsm8kfull,equal_mix,L2,4,0.8107638888888888,0.0040332557010539,79
Qwen2.5-3B,gsm8kfull,equal_mix,L2,8,0.8653256856540085,0.0051088665848034,79
Qwen2.5-3B,gsm8kfull,equal_mix,L2,16,0.9052083333333334,0.0028642081473188,79
Qwen2.5-3B,gsm8kfull,equal_mix,L2,32,0.9172028832630098,0.0018353874654115,79
Qwen2.5-3B,gsm8kfull,equal_mix,L2,64,0.92246835443038,0.0044686412931909,79
Qwen2.5-3B,gsm8kfull,equal_mix,L2,128,0.9237605485232068,0.0020929583249598,79
Qwen2.5-3B,gsm8kfull,equal_mix,L2,256,0.9231540084388188,0.0013187763544331,79
Qwen2.5-3B,gsm8kfull,equal_mix,L2,512,0.9241824894514769,0.001351590638734,79
Qwen2.5-3B,gsm8kfull,equal_mix,L2,1024,0.9239978902953586,0.0008647215836253,79
Qwen2.5-3B,gsm8kfull,equal_mix,L2,1536,0.9240506329113926,0.0004362040744333,79
Qwen2.5-3B,gsm8kfull,equal_mix,L2,2048,0.9242616033755272,0.000516769987929,79
Qwen2.5-3B,gsm8kfull,random_T,L2,1,0.6122890297433495,0.0086951449355044,79
Qwen2.5-3B,gsm8kfull,random_T,L2,2,0.6209915605086818,0.0060306747326745,79
Qwen2.5-3B,gsm8kfull,random_T,L2,4,0.7464310844362033,0.0064920304292119,79
Qwen2.5-3B,gsm8kfull,random_T,L2,8,0.8195759885578969,0.0044417335676586,79
Qwen2.5-3B,gsm8kfull,random_T,L2,16,0.8733699851461102,0.0044083232112125,79
Qwen2.5-3B,gsm8kfull,random_T,L2,32,0.8972002472178343,0.0026743371377256,79
Qwen2.5-3B,gsm8kfull,random_T,L2,64,0.904223805568515,0.0011864649305304,79
Qwen2.5-3B,gsm8kfull,random_T,L2,128,0.909089311674426,0.0035867562442347,79
Qwen2.5-3B,gsm8kfull,random_T,L2,256,0.9112341777118952,0.0015110558400034,79
Qwen2.5-3B,gsm8kfull,random_T,L2,512,0.9126054854898512,0.0027399777039389,79
Qwen2.5-3B,gsm8kfull,random_T,L2,1024,0.9136867087397268,0.0018309360625664,79
Qwen2.5-3B,gsm8kfull,random_T,L2,1536,0.9134229958128136,0.0025930391461984,79
Qwen2.5-3B,gsm8kfull,random_T,L2,2048,0.9134757386182556,0.002313411484254,79
Qwen2.5-3B,gsm8kfull,T0.1,L3,1,0.5047764202685859,0.011072850990863,41
Qwen2.5-3B,gsm8kfull,T0.1,L3,2,0.4940040627630744,0.0099067398473661,41
Qwen2.5-3B,gsm8kfull,T0.1,L3,4,0.5750762176344065,0.0141448198802628,41
Qwen2.5-3B,gsm8kfull,T0.1,L3,8,0.634070121357596,0.008233446828502,41
Qwen2.5-3B,gsm8kfull,T0.1,L3,16,0.6770240521527887,0.0090214149034872,41
Qwen2.5-3B,gsm8kfull,T0.1,L3,32,0.71128048796237,0.0101666665754932,41
Qwen2.5-3B,gsm8kfull,T0.1,L3,64,0.7383638224526634,0.0082630763735083,41
Qwen2.5-3B,gsm8kfull,T0.1,L3,128,0.7531504071378187,0.0062083447063277,41
Qwen2.5-3B,gsm8kfull,T0.1,L3,256,0.759197155418768,0.004208716060391,41
Qwen2.5-3B,gsm8kfull,T0.1,L3,512,0.767733740794465,0.0040603379115459,41
Qwen2.5-3B,gsm8kfull,T0.1,L3,1024,0.7653455286612356,0.0041385629343668,41
Qwen2.5-3B,gsm8kfull,T0.1,L3,1536,0.7586890240767743,0.0047300337441951,41
Qwen2.5-3B,gsm8kfull,T0.1,L3,2048,0.7655995934103744,0.0035940289009215,41
Qwen2.5-3B,gsm8kfull,T0.2,L3,1,0.526727641077061,0.008435081505419,41
Qwen2.5-3B,gsm8kfull,T0.2,L3,2,0.531046747797873,0.0104434283106821,41
Qwen2.5-3B,gsm8kfull,T0.2,L3,4,0.6313854998083619,0.0109524193241794,41
Qwen2.5-3B,gsm8kfull,T0.2,L3,8,0.7083883817663522,0.0067015302314481,41
Qwen2.5-3B,gsm8kfull,T0.2,L3,16,0.7679369942572846,0.0086862007415371,41
Qwen2.5-3B,gsm8kfull,T0.2,L3,32,0.818546748595176,0.0054926033319731,41
Qwen2.5-3B,gsm8kfull,T0.2,L3,64,0.8456808949964562,0.0046813100698456,41
Qwen2.5-3B,gsm8kfull,T0.2,L3,128,0.861636180195927,0.0071874094314722,41
Qwen2.5-3B,gsm8kfull,T0.2,L3,256,0.8680386182253924,0.0051394035964978,41
Qwen2.5-3B,gsm8kfull,T0.2,L3,512,0.8723069107599132,0.0055464900194247,41
Qwen2.5-3B,gsm8kfull,T0.2,L3,1024,0.8744410567810926,0.0035419255271163,41
Qwen2.5-3B,gsm8kfull,T0.2,L3,1536,0.8730182923959585,0.0017540422186478,41
Qwen2.5-3B,gsm8kfull,T0.2,L3,2048,0.8735772359177351,0.0032361140935429,41
Qwen2.5-3B,gsm8kfull,T0.3,L3,1,0.5395325191500709,0.0115140056396671,41
Qwen2.5-3B,gsm8kfull,T0.3,L3,2,0.5451727645789705,0.0108399772948956,41
Qwen2.5-3B,gsm8kfull,T0.3,L3,4,0.6474932262265101,0.0084970320876671,41
Qwen2.5-3B,gsm8kfull,T0.3,L3,8,0.7312372997403145,0.0084557153624906,41
Qwen2.5-3B,gsm8kfull,T0.3,L3,16,0.7837144336398175,0.0087951878685091,41
Qwen2.5-3B,gsm8kfull,T0.3,L3,32,0.8167005445187291,0.0050762832199017,41
Qwen2.5-3B,gsm8kfull,T0.3,L3,64,0.8446646343076193,0.0042715579427182,41
Qwen2.5-3B,gsm8kfull,T0.3,L3,128,0.8645833330304642,0.002426927404462,41
Qwen2.5-3B,gsm8kfull,T0.3,L3,256,0.8760670737128674,0.0031433500564586,41
Qwen2.5-3B,gsm8kfull,T0.3,L3,512,0.8922256108040246,0.0036572663116145,41
Qwen2.5-3B,gsm8kfull,T0.3,L3,1024,0.896900406455606,0.0021679948374159,41
Qwen2.5-3B,gsm8kfull,T0.3,L3,1536,0.9006097566306107,0.0023058139556425,41
Qwen2.5-3B,gsm8kfull,T0.3,L3,2048,0.9027947153502364,0.0031295209782651,41
Qwen2.5-3B,gsm8kfull,T0.4,L3,1,0.5489837398858574,0.0120334809176054,41
Qwen2.5-3B,gsm8kfull,T0.4,L3,2,0.5515243893837541,0.0044599836438072,41
Qwen2.5-3B,gsm8kfull,T0.4,L3,4,0.6655911273830305,0.0087775352747332,41
Qwen2.5-3B,gsm8kfull,T0.4,L3,8,0.7582274746997811,0.0091297774497317,41
Qwen2.5-3B,gsm8kfull,T0.4,L3,16,0.81401592349573,0.006455162792745,41
Qwen2.5-3B,gsm8kfull,T0.4,L3,32,0.8523712736948174,0.0061695157865794,41
Qwen2.5-3B,gsm8kfull,T0.4,L3,64,0.8733739841736975,0.0035745797482671,41
Qwen2.5-3B,gsm8kfull,T0.4,L3,128,0.8940040646423775,0.0061390862600546,41
Qwen2.5-3B,gsm8kfull,T0.4,L3,256,0.9030487818749454,0.0026578650302103,41
Qwen2.5-3B,gsm8kfull,T0.4,L3,512,0.9095020325687844,0.0024192549604974,41
Qwen2.5-3B,gsm8kfull,T0.4,L3,1024,0.9123983746394516,0.0027853686357483,41
Qwen2.5-3B,gsm8kfull,T0.4,L3,1536,0.913313008519268,0.0021004895956324,41
Qwen2.5-3B,gsm8kfull,T0.4,L3,2048,0.9147357728665436,0.0019346345228228,41
Qwen2.5-3B,gsm8kfull,T0.5,L3,1,0.5435975602850681,0.0175743118147707,41
Qwen2.5-3B,gsm8kfull,T0.5,L3,2,0.5507113820895916,0.0064232146694572,41
Qwen2.5-3B,gsm8kfull,T0.5,L3,4,0.6835535237701929,0.0060045111933295,41
Qwen2.5-3B,gsm8kfull,T0.5,L3,8,0.7707105374069717,0.0077906357055382,41
Qwen2.5-3B,gsm8kfull,T0.5,L3,16,0.8190802866365852,0.0061272759492556,41
Qwen2.5-3B,gsm8kfull,T0.5,L3,32,0.8630081300843294,0.0064061470684886,41
Qwen2.5-3B,gsm8kfull,T0.5,L3,64,0.8913956646640914,0.0038099146289804,41
Qwen2.5-3B,gsm8kfull,T0.5,L3,128,0.904166668017463,0.0028513290285533,41
Qwen2.5-3B,gsm8kfull,T0.5,L3,256,0.9099593506747388,0.0068815136145396,41
Qwen2.5-3B,gsm8kfull,T0.5,L3,512,0.9148373983618688,0.0024288406887416,41
Qwen2.5-3B,gsm8kfull,T0.5,L3,1024,0.920630081375016,0.0017102187255892,41
Qwen2.5-3B,gsm8kfull,T0.5,L3,1536,0.9232723580643052,0.0018258773578564,41
Qwen2.5-3B,gsm8kfull,T0.5,L3,2048,0.9240853667743808,0.0014684872524116,41
Qwen2.5-3B,gsm8kfull,T0.6,L3,1,0.5350609750645917,0.0092454003667966,41
Qwen2.5-3B,gsm8kfull,T0.6,L3,2,0.5434451224358101,0.010209998640799,41
Qwen2.5-3B,gsm8kfull,T0.6,L3,4,0.6710027115858667,0.0061245732048448,41
Qwen2.5-3B,gsm8kfull,T0.6,L3,8,0.764172597265825,0.0078910583583317,41
Qwen2.5-3B,gsm8kfull,T0.6,L3,16,0.832139230961722,0.0087038816765447,41
Qwen2.5-3B,gsm8kfull,T0.6,L3,32,0.875880759360829,0.0077015247952188,41
Qwen2.5-3B,gsm8kfull,T0.6,L3,64,0.901609078492606,0.0033628347678045,41
Qwen2.5-3B,gsm8kfull,T0.6,L3,128,0.9180386179671964,0.0030268521606056,41
Qwen2.5-3B,gsm8kfull,T0.6,L3,256,0.9275406501445222,0.0033043310820443,41
Qwen2.5-3B,gsm8kfull,T0.6,L3,512,0.9372459356862356,0.0013554793802687,41
Qwen2.5-3B,gsm8kfull,T0.6,L3,1024,0.9392784554057004,0.0027635925857747,41
Qwen2.5-3B,gsm8kfull,T0.6,L3,1536,0.9424288610859616,0.0045768952383633,41
Qwen2.5-3B,gsm8kfull,T0.6,L3,2048,0.943495934571677,0.0026694970492083,41
Qwen2.5-3B,gsm8kfull,T0.7,L3,1,0.5234756086899982,0.0170720810959927,41
Qwen2.5-3B,gsm8kfull,T0.7,L3,2,0.5231707313559889,0.0117652916129352,41
Qwen2.5-3B,gsm8kfull,T0.7,L3,4,0.6662262896212136,0.0073043376717168,41
Qwen2.5-3B,gsm8kfull,T0.7,L3,8,0.76831083375264,0.0074958622783151,41
Qwen2.5-3B,gsm8kfull,T0.7,L3,16,0.8356537943690773,0.0123750995009645,41
Qwen2.5-3B,gsm8kfull,T0.7,L3,32,0.873357047879599,0.0044624872545738,41
Qwen2.5-3B,gsm8kfull,T0.7,L3,64,0.8966802192655036,0.0025811145857005,41
Qwen2.5-3B,gsm8kfull,T0.7,L3,128,0.908485773617659,0.0033531967432469,41
Qwen2.5-3B,gsm8kfull,T0.7,L3,256,0.9136178868451738,0.001972697033885,41
Qwen2.5-3B,gsm8kfull,T0.7,L3,512,0.917174797126554,0.0051185627767918,41
Qwen2.5-3B,gsm8kfull,T0.7,L3,1024,0.9152439027585512,0.0021122570915814,41
Qwen2.5-3B,gsm8kfull,T0.7,L3,1536,0.9130589429940268,0.0022438419384538,41
Qwen2.5-3B,gsm8kfull,T0.7,L3,2048,0.9117886180936444,0.0038740711832519,41
Qwen2.5-3B,gsm8kfull,T0.8,L3,1,0.5190040648468142,0.0152873368851061,41
Qwen2.5-3B,gsm8kfull,T0.8,L3,2,0.5230691051943516,0.0079237016674869,41
Qwen2.5-3B,gsm8kfull,T0.8,L3,4,0.6608655172877196,0.0100896475590352,41
Qwen2.5-3B,gsm8kfull,T0.8,L3,8,0.7598190130135878,0.0076446205143149,41
Qwen2.5-3B,gsm8kfull,T0.8,L3,16,0.8358316409999763,0.0042043495505087,41
Qwen2.5-3B,gsm8kfull,T0.8,L3,32,0.8749661256627338,0.0059531237042046,41
Qwen2.5-3B,gsm8kfull,T0.8,L3,64,0.8998814372391236,0.0031286407177872,41
Qwen2.5-3B,gsm8kfull,T0.8,L3,128,0.9086382123149508,0.0064000190961505,41
Qwen2.5-3B,gsm8kfull,T0.8,L3,256,0.9100101625895112,0.0031176175973941,41
Qwen2.5-3B,gsm8kfull,T0.8,L3,512,0.918445122715964,0.0034208893174338,41
Qwen2.5-3B,gsm8kfull,T0.8,L3,1024,0.9193597568002172,0.0012459032321836,41
Qwen2.5-3B,gsm8kfull,T0.8,L3,1536,0.9210365861048544,0.0018990749912295,41
Qwen2.5-3B,gsm8kfull,T0.8,L3,2048,0.922560975561297,0.0018595059566749,41
Qwen2.5-3B,gsm8kfull,T0.9,L3,1,0.5083333318674468,0.0135122086167573,41
Qwen2.5-3B,gsm8kfull,T0.9,L3,2,0.5119918675078609,0.0093347799342974,41
Qwen2.5-3B,gsm8kfull,T0.9,L3,4,0.6576134832651636,0.0077867946051054,41
Qwen2.5-3B,gsm8kfull,T0.9,L3,8,0.7654182426328582,0.0050452294517813,41
Qwen2.5-3B,gsm8kfull,T0.9,L3,16,0.8396002735670018,0.0066764237949211,41
Qwen2.5-3B,gsm8kfull,T0.9,L3,32,0.8793868571519852,0.0075410119392933,41
Qwen2.5-3B,gsm8kfull,T0.9,L3,64,0.8999830628253096,0.0050147743632689,41
Qwen2.5-3B,gsm8kfull,T0.9,L3,128,0.906504065669104,0.0049561832750118,41
Qwen2.5-3B,gsm8kfull,T0.9,L3,256,0.9133130086177008,0.0045289191223102,41
Qwen2.5-3B,gsm8kfull,T0.9,L3,512,0.9152439024253952,0.0034385052418326,41
Qwen2.5-3B,gsm8kfull,T0.9,L3,1024,0.9164126015578709,0.0038487962796436,41
Qwen2.5-3B,gsm8kfull,T0.9,L3,1536,0.9233739842259424,0.0033267585770891,41
Qwen2.5-3B,gsm8kfull,T0.9,L3,2048,0.925660569205638,0.0033972585591422,41
Qwen2.5-3B,gsm8kfull,T1.0,L3,1,0.4928861780743289,0.015380687493765,41
Qwen2.5-3B,gsm8kfull,T1.0,L3,2,0.4914126017592786,0.0089041446994723,41
Qwen2.5-3B,gsm8kfull,T1.0,L3,4,0.641742889050061,0.0106633138042399,41
Qwen2.5-3B,gsm8kfull,T1.0,L3,8,0.7514089742690566,0.0098284209977696,41
Qwen2.5-3B,gsm8kfull,T1.0,L3,16,0.8352550380537664,0.0058404191716775,41
Qwen2.5-3B,gsm8kfull,T1.0,L3,32,0.8792852329892841,0.0043366634803925,41
Qwen2.5-3B,gsm8kfull,T1.0,L3,64,0.9047425490448144,0.0036532635900958,41
Qwen2.5-3B,gsm8kfull,T1.0,L3,128,0.9166666674011243,0.005023244377445,41
Qwen2.5-3B,gsm8kfull,T1.0,L3,256,0.9214939020528662,0.0019258053748958,41
Qwen2.5-3B,gsm8kfull,T1.0,L3,512,0.9273373983739838,0.0028643398467845,41
Qwen2.5-3B,gsm8kfull,T1.0,L3,1024,0.929420731219698,0.0009784631263349,41
Qwen2.5-3B,gsm8kfull,T1.0,L3,1536,0.9307926839702132,0.0049348826805656,41
Qwen2.5-3B,gsm8kfull,T1.0,L3,2048,0.9325203253486292,0.0030222422554588,41
Qwen2.5-3B,gsm8kfull,T1.1,L3,1,0.4477642261521603,0.0110946572300941,41
Qwen2.5-3B,gsm8kfull,T1.1,L3,2,0.4680894303128002,0.0076855076532047,41
Qwen2.5-3B,gsm8kfull,T1.1,L3,4,0.5991446522132653,0.0082433335058448,41
Qwen2.5-3B,gsm8kfull,T1.1,L3,8,0.7256038312504932,0.0069862171335625,41
Qwen2.5-3B,gsm8kfull,T1.1,L3,16,0.8066615896314625,0.0078976023959163,41
Qwen2.5-3B,gsm8kfull,T1.1,L3,32,0.8582063017534166,0.0056443851310542,41
Qwen2.5-3B,gsm8kfull,T1.1,L3,64,0.8938346892269706,0.0067858981853755,41
Qwen2.5-3B,gsm8kfull,T1.1,L3,128,0.9059281852550622,0.0046074452964143,41
Qwen2.5-3B,gsm8kfull,T1.1,L3,256,0.9097899736124808,0.0040881789428174,41
Qwen2.5-3B,gsm8kfull,T1.1,L3,512,0.9149898374831772,0.0025392273516095,41
Qwen2.5-3B,gsm8kfull,T1.1,L3,1024,0.914837398218006,0.0023351875983341,41
Qwen2.5-3B,gsm8kfull,T1.1,L3,1536,0.9125000003619288,0.0018990743362816,41
Qwen2.5-3B,gsm8kfull,T1.1,L3,2048,0.913465447125699,0.0051826277870994,41
Qwen2.5-3B,gsm8kfull,T1.2,L3,1,0.4183943089612616,0.0161437652385486,41
Qwen2.5-3B,gsm8kfull,T1.2,L3,2,0.4216463418632019,0.0072430201237977,41
Qwen2.5-3B,gsm8kfull,T1.2,L3,4,0.5494156551615493,0.0107397463773409,41
Qwen2.5-3B,gsm8kfull,T1.2,L3,8,0.6853064522752917,0.0029042155850763,41
Qwen2.5-3B,gsm8kfull,T1.2,L3,16,0.7767293404908927,0.0057757168232134,41
Qwen2.5-3B,gsm8kfull,T1.2,L3,32,0.8398916004074177,0.0037733874411834,41
Qwen2.5-3B,gsm8kfull,T1.2,L3,64,0.8780826580430555,0.0045604703442417,41
Qwen2.5-3B,gsm8kfull,T1.2,L3,128,0.8950711391805634,0.0049926204654502,41
Qwen2.5-3B,gsm8kfull,T1.2,L3,256,0.9113313010553034,0.0066807037071572,41
Qwen2.5-3B,gsm8kfull,T1.2,L3,512,0.9240345528455284,0.006373093651724,41
Qwen2.5-3B,gsm8kfull,T1.2,L3,1024,0.9356707315134808,0.0043630593504532,41
Qwen2.5-3B,gsm8kfull,T1.2,L3,1536,0.9393800818096332,0.0008923435883674,41
Qwen2.5-3B,gsm8kfull,T1.2,L3,2048,0.9473577236256948,0.0031131414106221,41
Qwen2.5-3B,gsm8kfull,consensus_vote,L3,1,0.4922764227642276,0.0151222790418177,41
Qwen2.5-3B,gsm8kfull,consensus_vote,L3,2,0.5179369918699187,0.0092180454913687,41
Qwen2.5-3B,gsm8kfull,consensus_vote,L3,4,0.6427337398373983,0.0071925090565937,41
Qwen2.5-3B,gsm8kfull,consensus_vote,L3,8,0.7549113192024777,0.0072792760613583,41
Qwen2.5-3B,gsm8kfull,consensus_vote,L3,16,0.8425779132791328,0.0078162013121711,41
Qwen2.5-3B,gsm8kfull,consensus_vote,L3,32,0.8834349593495935,0.0085761760991467,41
Qwen2.5-3B,gsm8kfull,consensus_vote,L3,64,0.9132791327913282,0.004912087652637,41
Qwen2.5-3B,gsm8kfull,consensus_vote,L3,128,0.9309281842818424,0.0041218924216606,41
Qwen2.5-3B,gsm8kfull,consensus_vote,L3,256,0.9361280487804878,0.0042453652511189,41
Qwen2.5-3B,gsm8kfull,consensus_vote,L3,512,0.9403455284552844,0.001925001706106,41
Qwen2.5-3B,gsm8kfull,consensus_vote,L3,1024,0.9388719512195124,0.0010517187994305,41
Qwen2.5-3B,gsm8kfull,consensus_vote,L3,1536,0.9383638211382116,0.0025392272436792,41
Qwen2.5-3B,gsm8kfull,consensus_vote,L3,2048,0.9394817073170731,0.002864880478252,41
Qwen2.5-3B,gsm8kfull,equal_mix,L3,1,0.4922764227642276,0.0151222790418177,41
Qwen2.5-3B,gsm8kfull,equal_mix,L3,2,0.5179369918699187,0.0092180454913687,41
Qwen2.5-3B,gsm8kfull,equal_mix,L3,4,0.6427337398373983,0.0071925090565937,41
Qwen2.5-3B,gsm8kfull,equal_mix,L3,8,0.7549113192024777,0.0072792760613583,41
Qwen2.5-3B,gsm8kfull,equal_mix,L3,16,0.824969512195122,0.0084875673579824,41
Qwen2.5-3B,gsm8kfull,equal_mix,L3,32,0.8773035230352303,0.0058350209545242,41
Qwen2.5-3B,gsm8kfull,equal_mix,L3,64,0.9124322493224932,0.0021099740894424,41
Qwen2.5-3B,gsm8kfull,equal_mix,L3,128,0.930030487804878,0.005706189955413,41
Qwen2.5-3B,gsm8kfull,equal_mix,L3,256,0.9379065040650408,0.0019632505107386,41
