model,dataset,stratum,N,best_t_mean,best_t_seed_std,t_star,level_n_problems,dataset_family,acc_t1p0_mean,acc_t0p1_mean,acc_random_t_mean,acc_equal_mix_mean,acc_consensus_vote_mean,acc_t1p0_std,acc_t0p1_std,acc_random_t_std,acc_equal_mix_std,acc_consensus_vote_std,acc_v1_mean,acc_v1_std,gap_vs_t1p0,gap_vs_t0p1,gap_vs_random_t,gap_vs_equal_mix,gap_vs_consensus_vote,gap_vs_v1
Qwen2.5-3B,aime,L4,4,0.40399306267499924,0.05069897132079123,0.1,2,aime,0.1480902836968501,0.40399306267499924,0.22760417560736335,0.39496527777777773,0.39496527777777773,0.05275470466023497,0.05069897132079123,0.056080642454766225,0.04859201013617435,0.04859201013617435,,,0.25590277897814917,0.0,0.1763888870676359,0.009027784897221502,0.009027784897221502,
Qwen2.5-3B,aime,L4,8,0.594151775042216,0.06403945140328149,0.1,2,aime,0.147958834345142,0.594151775042216,0.36264880249897635,0.48787698412698405,0.48787698412698405,0.03258793374946975,0.06403945140328149,0.06636616930532602,0.056785210972445835,0.056785210972445835,,,0.44619294069707394,0.0,0.2315029725432396,0.1062747909152319,0.1062747909152319,
Qwen2.5-3B,aime,L4,16,0.808402771751086,0.06899472513882204,0.3,2,aime,0.199449303249518,0.7377430448929468,0.5072256003816922,0.6311294492544492,0.5662384259259259,0.04641512428765892,0.036235838713853885,0.08796869443175502,0.04588097123911008,0.06943473533790825,,,0.608953468501568,0.07065972685813915,0.3011771713693938,0.17727332249663674,0.2421643458251601,
Qwen2.5-3B,aime,L4,32,0.9270833283662796,0.03998697400339209,0.3,2,aime,0.28304811132450897,0.8572916686534882,0.5578521812955539,0.753125,0.6302455357142858,0.05951146310547073,0.047461605198147766,0.0686994345258696,0.05398071715042394,0.0637118595658873,,,0.6440352170417707,0.06979165971279144,0.3692311470707257,0.17395832836627956,0.29683779265199384,
Qwen2.5-3B,aime,L4,64,0.9788194547096889,0.012695236510158628,0.2,2,aime,0.24739583395421505,0.8864583323399227,0.6575347284475963,0.9236111111111112,0.729513888888889,0.07028021666938945,0.07354490491628665,0.05710980666440773,0.029648792992732834,0.06086519333132243,,,0.7314236207554738,0.09236112236976624,0.3212847262620926,0.055208343598577736,0.24930556582079988,
Qwen2.5-3B,aime,L4,128,0.9968750029802322,0.007395092676357835,0.5,2,aime,0.25520833457509673,0.9395833363135655,0.6892361094554266,0.9645833333333332,0.8926041666666666,0.07767788622073198,0.04699291107136559,0.06344881280850088,0.016925080009658176,0.038987659787947486,0.97291665772597,0.014433772215486758,0.7416666684051355,0.05729166666666674,0.30763889352480567,0.032291669646899,0.1042708363135656,0.023958345254262214
Qwen2.5-3B,aime,L4,256,1.0,0.0,0.6,2,aime,0.2204861119389534,0.9833333293596904,0.726041669646899,0.996875,0.9645833333333333,0.07133198479941696,0.027195289307158595,0.07247484743699568,0.007395099728874489,0.016925080009658186,0.9958333373069763,0.00822849951023865,0.7795138880610466,0.016666670640309578,0.273958330353101,0.0031250000000000444,0.03541666666666665,0.004166662693023682
Qwen2.5-3B,aime,L4,512,1.0,0.0,0.4,2,aime,0.14965277661879856,1.0,0.7499999850988388,1.0,0.992361111111111,0.04573537299276481,0.0,0.07762758382801148,0.0,0.006631853547951825,0.9979166686534882,0.0072168714823187515,0.8503472233812015,0.0,0.2500000149011612,0.0,0.007638888888888973,0.002083331346511841
Qwen2.5-3B,aime,L4,1024,1.0,0.0,0.5,2,aime,0.0760416672565043,1.0,0.7520833363135655,1.0,0.9989583333333334,0.02399001519679348,0.0,0.05293470558318483,0.0,0.003608439182435099,0.9979166686534882,0.0072168714823187515,0.9239583327434957,0.0,0.2479166636864345,0.0,0.0010416666666666075,0.002083331346511841
Qwen2.5-3B,aime,L4,1536,1.0,0.0,0.1,2,aime,0.06874999993791175,1.0,0.7479166686534882,1.0,1.0,0.020412414066940148,0.0,0.061913919057591776,0.0,0.0,1.0,0.0,0.9312500000620882,0.0,0.25208333134651184,0.0,0.0,0.0
Qwen2.5-3B,aime,L4,2048,1.0,0.0,0.5,2,aime,0.02187500009313225,1.0,0.729166661699613,1.0,1.0,0.021469454688770657,0.0,0.07195194679701292,0.0,0.0,0.9958333373069764,0.0102061975281988,0.9781249999068677,0.0,0.270833338300387,0.0,0.0,0.004166662693023571
Qwen2.5-3B,aime,L5,1,0.0300000003623691,0.008542312099244003,0.3,55,aime,0.01636363665827292,0.01871212151353103,0.022954545858682954,0.02257575757575752,0.02257575757575752,0.003962741400282649,0.003777673883885809,0.005516263453913554,0.0052611863069607565,0.0052611863069607565,,,0.01363636370409618,0.01128787884883807,0.0070454545036861445,0.007424242786611579,0.007424242786611579,
Qwen2.5-3B,aime,L5,2,0.03511363668085043,0.006543693534706901,0.4,55,aime,0.02178030328147787,0.022500000154655923,0.026856060851026604,0.02659090909090905,0.02659090909090905,0.005456593597315586,0.004737013943419138,0.004774865798547947,0.00525661779276016,0.00525661779276016,,,0.013333333399372559,0.012613636526194506,0.008257575829823824,0.008522727589941378,0.008522727589941378,
Qwen2.5-3B,aime,L5,4,0.03509469796677655,0.0050319023315501775,0.3,55,aime,0.025220960269992515,0.020845960170933646,0.02808712214711261,0.029558080808080762,0.029558080808080762,0.004634085171176506,0.00387519990697855,0.0038068681518922793,0.00480143125854564,0.00480143125854564,,,0.009873737696784034,0.014248737795842903,0.007007575819663939,0.005536617158695786,0.005536617158695786,
Qwen2.5-3B,aime,L5,8,0.03806520584392158,0.004152517256967944,0.3,55,aime,0.02548322524790733,0.021362824511544913,0.030303391340103993,0.0321378968253968,0.0321378968253968,0.004728355222957027,0.00355989469442203,0.006561875303542358,0.006594703255231147,0.006594703255231147,,,0.012581980596014255,0.01670238133237667,0.007761814503817591,0.0059273090185247845,0.0059273090185247845,
Qwen2.5-3B,aime,L5,16,0.04070349339762641,0.00400673303874474,0.5,55,aime,0.0242778413350496,0.020092655555345063,0.03055961881058682,0.032652586050313286,0.03083032708032705,0.004764652048840898,0.0033093088260161578,0.005752406176288597,0.00525830312617452,0.005459306264973186,,,0.01642565206257681,0.02061083784228135,0.010143874587039591,0.008050907347313126,0.00987316631729936,
Qwen2.5-3B,aime,L5,32,0.04296545849224041,0.005619785592445325,0.3,55,aime,0.022359878265750394,0.022554438899863808,0.03330037070889812,0.03397775333040422,0.03312173684900951,0.004371833013852195,0.0028338400956548263,0.006112759870799818,0.0048369615481215706,0.005459364496983601,,,0.02060558022649002,0.020411019592376605,0.009665087783342297,0.008987705161836196,0.009843721643230906,
Qwen2.5-3B,aime,L5,64,0.04399819649247956,0.004852687531870584,0.3,55,aime,0.021403078693952915,0.022744528662102904,0.03166305970852116,0.03199272486772481,0.03797268135904496,0.004833887218388528,0.0034491875543900363,0.005216009425134581,0.005172040175118026,0.0038524572380200356,,,0.022595117798526645,0.021253667830376657,0.012335136783958402,0.012005471624754752,0.006025515133434599,
Qwen2.5-3B,aime,L5,128,0.04177399005345773,0.004336851691844788,0.2,55,aime,0.018320075908647517,0.023560606310087603,0.030928030322221127,0.028907828282828243,0.03495328282828278,0.00523691424116061,0.0030922226607274454,0.004795560483803842,0.0037584559816951795,0.004344571891198051,0.03128661609988538,0.0045662427819632,0.023453914144810212,0.018213383743370126,0.010845959731236601,0.012866161770629485,0.00682070722517495,0.010487373953572347
Qwen2.5-3B,aime,L5,256,0.04130050510337404,0.0025893582082964117,0.2,55,aime,0.017733585686338184,0.023112373804729976,0.029387626774383245,0.024179292929292898,0.031210858585858533,0.003845334341441401,0.0012566243588871446,0.003400266891597757,0.0033749868454132177,0.003091735296426361,0.025845959889843555,0.0022990494987234524,0.023566919417035856,0.018188131298644064,0.011912878328990795,0.017121212174081142,0.010089646517515507,0.015454545213530485
Qwen2.5-3B,aime,L5,512,0.04124999988937013,0.002379901023103909,0.2,55,aime,0.022196969683423134,0.021287878789007647,0.027436868900038058,0.02119949494949492,0.027126262626262564,0.0034389147515295595,0.0013235912768425047,0.0034441378091438586,0.0013591352128967797,0.0030617158155708583,0.022045454588916255,0.0021913987548243946,0.019053030205946994,0.01996212110036248,0.013813130989332071,0.02005050493987521,0.014123737263107564,0.019204545300453874
Qwen2.5-3B,aime,L5,1024,0.040189393990757764,0.0020940863765208885,0.2,55,aime,0.02545454541898586,0.020151515135710864,0.026616161917759576,0.018901515151515138,0.02424494949494947,0.003819952942911248,0.0014268793983517743,0.006655046297171551,0.0009004681021725544,0.0026454693197326424,0.01992424248689499,0.0011675488565105285,0.014734848571771906,0.0200378788550469,0.013573232072998188,0.021287878839242626,0.015944444495808296,0.020265151503862773
Qwen2.5-3B,aime,L5,1536,0.03859848457981235,0.003834339567271954,0.2,55,aime,0.027121212265708204,0.020227272718241714,0.02632575755035784,0.018207070707070706,0.023279040404040382,0.0037052156301267377,0.001940155786972264,0.003520382388084046,0.00011468372553398044,0.0031167898810048273,0.01924242425822846,0.0011585108872585155,0.011477272314104149,0.01837121186157064,0.012272727029454512,0.020391413872741647,0.015319444175771971,0.019356060321583893
Qwen2.5-3B,aime,L5,2048,0.03825757569548757,0.0021570580082383357,0.2,55,aime,0.029393939357815355,0.019090909110099953,0.027537878523721786,0.018257575757575736,0.023493686868686862,0.0023575147761098754,0.0010660036075906638,0.0051548824007880195,0.00034405117660194135,0.002702651625752942,0.018863636373796233,0.0007501456846764868,0.008863636337672218,0.01916666658538762,0.010719697171765786,0.019999999937911836,0.01476388882680071,0.01939393932169134
Qwen2.5-3B,aime,Lr,1,0.0011904762082156142,0.0016423071270105088,1.2,42,aime,0.001091269857530976,0.0,0.0010912698575309952,0.0,0.0,0.001776514024201075,0.0,0.001428261396366297,0.0,0.0,,,9.920635068463813e-05,0.0011904762082156142,9.920635068461905e-05,0.0011904762082156142,0.0011904762082156142,
Qwen2.5-3B,aime,Lr,2,0.0016369047899921902,0.0012721256440718022,1.2,42,aime,0.0012400793835579428,0.0,0.00024801587671154763,0.000297619047619,0.000297619047619,0.0013495801649924819,0.0,0.000490168730280246,0.0007249024975486715,0.0007249024975486715,,,0.0003968254064342473,0.0016369047899921902,0.0013888889132806425,0.0013392857423731902,0.0013392857423731902,
Qwen2.5-3B,aime,Lr,4,0.001281415378408738,0.0010183188886068986,1.2,42,aime,0.0010995370731319096,0.0,0.0007771164278632477,0.0002066798941798857,0.0002066798941798857,0.0011157903479429808,0.0,0.0010996588992035095,0.000477035821667804,0.000477035821667804,,,0.00018187830527682846,0.001281415378408738,0.0005042989505454904,0.0010747354842288524,0.0010747354842288524,
Qwen2.5-3B,aime,Lr,8,0.0011132369963599525,0.0012988332380235378,1.1,42,aime,0.000809830891537519,0.0,0.00048056028835055713,0.00019711356764926191,0.00019711356764926191,0.0007561727218234435,0.0,0.000496429386867485,0.0002776717813840952,0.0002776717813840952,,,0.0003034061048224335,0.0011132369963599525,0.0006326767080093955,0.0009161234287106907,0.0009161234287106907,
Qwen2.5-3B,aime,Lr,16,0.00047390716656713257,0.0006940597051309868,1.0,42,aime,0.00047390716656713257,0.0,0.00018392542528637985,3.306878306878095e-05,0.00010412729906775851,0.0006940597051309868,0.0,0.0005426054809088438,0.00018559808466138083,0.00029918838380622154,,,0.0,0.00047390716656713257,0.00028998174128075274,0.0004408383834983516,0.0003697798674993741,
Qwen2.5-3B,aime,Lr,32,0.00020935083924245715,0.0004435943902139055,0.9,42,aime,3.509015992416558e-05,0.0,9.953055580678537e-05,2.4801587301580952e-05,1.984126984126984e-05,0.00010023805394774738,0.0,0.0004672023171421941,0.00013919856349601378,6.819309069872723e-05,,,0.00017426067931829156,0.00020935083924245715,0.00010982028343567179,0.0001845492519408762,0.0001895095694011873,
Qwen2.5-3B,aime,Lr,64,0.00016451719871144762,0.00036372608932475254,1.0,42,aime,0.00016451719871144762,0.0,4.960317534230477e-05,2.4801587301580952e-05,9.92063492063492e-06,0.00036372608932475254,0.0,0.0002783971311405243,0.00013919856349601378,3.937129927179451e-05,,,0.0,0.00016451719871144762,0.00011491402336914285,0.00013971561140986666,0.0001545965637908127,
Qwen2.5-3B,aime,Lr,128,4.960317534230477e-05,0.0002783971311405243,1.0,42,aime,4.960317534230477e-05,0.0,0.0,0.0,0.0,0.0002783971311405243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.960317534230477e-05,4.960317534230477e-05,4.960317534230477e-05,4.960317534230477e-05,4.960317534230477e-05
Qwen2.5-3B,aime,Lr,256,0.0,0.0,0.4,42,aime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-3B,aime,Lr,512,0.0,0.0,0.2,42,aime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-3B,aime,Lr,1024,0.0,0.0,0.6,42,aime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-3B,aime,Lr,1536,0.0,0.0,0.3,42,aime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-3B,aime,Lr,2048,0.0,0.0,0.7,42,aime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-3B,aime,overall,1,0.059404762390823575,0.021437461171063085,0.3,105,aime,0.036309524057876436,0.05603174613049577,0.04678571470495723,0.05749999999999995,0.05749999999999995,0.018177473161864886,0.01985150710268425,0.01764366018965771,0.019406242934621763,0.019406242934621763,,,0.02309523833294714,0.0033730162603278074,0.012619047685866344,0.0019047623908236277,0.0019047623908236277,
Qwen2.5-3B,aime,overall,2,0.06162698441406796,0.01480163980430246,0.3,105,aime,0.04176587326422564,0.06037698429787438,0.05071428581806162,0.06045634920634915,0.06045634920634915,0.011683885065811942,0.011511422080200312,0.013158637182228662,0.011790439830462225,0.011790439830462225,,,0.01986111114984232,0.0012500001161935836,0.01091269859600634,0.0011706352077188106,0.0011706352077188106,
Qwen2.5-3B,aime,overall,4,0.07187169385955679,0.012092971975597841,0.2,105,aime,0.05038029162272334,0.06762896877905676,0.059431217844405776,0.07076058201058201,0.07076058201058201,0.013292646609758492,0.010512386499935153,0.015946125918674014,0.012020749549717241,0.012020749549717241,,,0.02149140223683345,0.004242725080500026,0.012440476015151011,0.0011111118489747773,0.0011111118489747773,
Qwen2.5-3B,aime,overall,8,0.08217195788294901,0.014237739326081933,0.2,105,aime,0.056322137112285724,0.07657379016006687,0.06877848678564145,0.07687315759637184,0.07687315759637184,0.011879595760193108,0.010463189522803505,0.013673543912952653,0.012226274610916138,0.012226274610916138,,,0.025849820770663286,0.005598167722882144,0.013393471097307555,0.005298800286577171,0.005298800286577171,
Qwen2.5-3B,aime,overall,16,0.08994164974354797,0.013181456072809555,0.3,105,aime,0.061719262426615525,0.08140236965698436,0.07446864707402824,0.0828781758365091,0.08076005376898229,0.010676322096822472,0.005942240419721813,0.015775181312508046,0.00840574070073535,0.01163337658442653,,,0.028222387316932447,0.008539280086563614,0.015473002669519731,0.007063473907038875,0.009181595974565679,
Qwen2.5-3B,aime,overall,32,0.09654010786224032,0.008790236271334757,0.3,105,aime,0.06502767275438626,0.08510788080711208,0.0792346584084,0.08757079848171083,0.08532770305091732,0.012122422940965976,0.006982132835558289,0.014733012350212722,0.012437147915722365,0.010809796185190023,,,0.031512435107854064,0.011432227055128238,0.017305449453840327,0.008969309380529492,0.011212404811323004,
Qwen2.5-3B,aime,overall,64,0.09855593369445864,0.0056044746363562116,0.3,105,aime,0.0644627899119985,0.08594157848662382,0.08158673507324044,0.09113640085663888,0.09050288600288595,0.010993324683121627,0.010452630241548464,0.013268993108472254,0.0060644758318766775,0.009110167906406908,,,0.034093143782460145,0.012614355207834826,0.016969198621218207,0.0074195328378197645,0.008053047691572696,
Qwen2.5-3B,aime,overall,128,0.09799272502432498,0.0032930258351086374,0.2,105,aime,0.06369411389690835,0.08738095256839948,0.08281018534409147,0.09065806878306877,0.09236772486772485,0.013626182418295546,0.006860909724502353,0.013538555662001902,0.0035854815600263623,0.006381188846484832,0.0920231479833582,0.003909835791024686,0.034298611127416626,0.010611772455925497,0.015182539680233503,0.007334656241256204,0.005625000156600127,0.005969577040966775
Qwen2.5-3B,aime,overall,256,0.0978240741017673,0.0018740398842072709,0.2,105,aime,0.0629530423032563,0.08797949731409074,0.08316468288974152,0.08879629629629628,0.09182473544973545,0.011510509621170503,0.00386192437087086,0.01243231873242111,0.002647288804237235,0.0032954786142858337,0.08964947112909852,0.0020145328685683226,0.034871031798511004,0.009844576787676557,0.01465939121202578,0.009027777805471024,0.005999338652031852,0.008174602972668782
Qwen2.5-3B,aime,overall,512,0.09779761898967002,0.0017224459031864605,0.2,105,aime,0.06369708994078255,0.08734126984186112,0.08278439121084315,0.0872949735449735,0.09025396825396823,0.010882812115895063,0.000957945036435739,0.016274041642368346,0.0009836698487054323,0.0023974960517478476,0.08769841275902253,0.0018728359845562508,0.03410052904888747,0.010456349147808894,0.015013227778826868,0.01050264544469652,0.00754365073570179,0.010099206230647487
Qwen2.5-3B,aime,overall,1024,0.0972420635189683,0.0015155884489064856,0.2,105,aime,0.06410052908052286,0.08674603173775329,0.08237433889585113,0.0860912698412698,0.08887037037037034,0.00508353251546541,0.001032699490513603,0.011012029508727735,0.0006517109654898106,0.001978358151303923,0.08658730165796381,0.0013061788554815637,0.03314153443844545,0.010496031781215012,0.014867724623117168,0.0111507936776985,0.008371693148597967,0.010654761861004489
Qwen2.5-3B,aime,overall,1536,0.09640873001799694,0.002775091239071677,0.2,105,aime,0.06476190485769785,0.08678571428098371,0.08248015886823093,0.08572751322751321,0.08838425925925922,0.006458714451189777,0.001404181667376851,0.010935577443043853,8.300198675930055e-05,0.0022557669035446295,0.08626984127811964,0.0008384686220911681,0.03164682516029908,0.009623015737013227,0.013928571149766006,0.010681216790483727,0.008024470758737717,0.010138888739877297
Qwen2.5-3B,aime,overall,2048,0.09623015869763629,0.0015611639699116147,0.2,105,aime,0.06466269839318493,0.08619047620052851,0.08188492021272104,0.08575396825396822,0.08849669312169309,0.005018275818382213,0.0007715167684922251,0.011961846149955848,0.0002490059602779523,0.0019560356398549347,0.08599206357307373,0.0015095961494713207,0.03156746030445136,0.01003968249710778,0.014345238484915257,0.01047619044366807,0.007733465575943205,0.010238095124562557
Qwen2.5-3B,aime,overall_md_compat,1,0.09841269921393143,0.027642391080639955,0.3,63,aime,0.05978836019144012,0.09338624355082625,0.07724867793657472,0.0958333333333333,0.0958333333333333,0.023422145137990166,0.025628185468604847,0.0227479952465257,0.02505335189941517,0.02505335189941517,,,0.038624339022491315,0.005026455663105181,0.021164021277356712,0.002579365880598136,0.002579365880598136,
Qwen2.5-3B,aime,overall_md_compat,2,0.10205026501395476,0.019060697358870764,0.3,63,aime,0.06878306918467081,0.100628307163124,0.08435846577896164,0.1005621693121693,0.1005621693121693,0.01504352704556607,0.014861182002593383,0.01698301241142031,0.015209880447884853,0.015209880447884853,,,0.033267195829283946,0.0014219578508307545,0.017691799234993116,0.001488095701785458,0.001488095701785458,
Qwen2.5-3B,aime,overall_md_compat,4,0.11972001886547162,0.01561080954675236,0.2,63,aime,0.08323412798911763,0.1127149479650946,0.09853395212210078,0.11779651675485005,0.11779651675485005,0.01713653303382859,0.013571432614381549,0.020566770607639926,0.015513832240238938,0.015513832240238938,,,0.036485890876353996,0.007005070900377025,0.02118606674337084,0.001923502110621575,0.001923502110621575,
Qwen2.5-3B,aime,overall_md_compat,8,0.13683681377695092,0.018378725586561378,0.2,63,aime,0.09333034125945117,0.12762298360011146,0.11431043778383539,0.12799052028218694,0.12799052028218694,0.01532405932683994,0.01350791959000995,0.017647815081240057,0.015782424307557164,0.015782424307557164,,,0.043506472517499756,0.009213830176839466,0.022526375993115536,0.008846293494763985,0.008846293494763985,
Qwen2.5-3B,aime,overall_md_compat,16,0.14982540536149547,0.01701541586427543,0.3,63,aime,0.10254949926664783,0.13567061609497397,0.12399179483985612,0.13810824720546938,0.13453067141559197,0.013771417620406469,0.00767139939491436,0.02036085202700427,0.01085070643386773,0.01501663773283277,,,0.047275906094847636,0.0141547892665215,0.02583361052163935,0.011717158156026086,0.0152947339459035,
Qwen2.5-3B,aime,overall_md_compat,32,0.16090017977040058,0.011348146229369275,0.3,63,aime,0.10835606115069432,0.14184646801185355,0.1319914103101288,0.14593479641131704,0.142199610904968,0.015649766712461145,0.009013894731041723,0.019016411408283813,0.01605588665575786,0.013955275791273421,,,0.05254411861970626,0.01905371175854703,0.028908769460271794,0.01496538335908354,0.018700568865432587,
Qwen2.5-3B,aime,overall_md_compat,64,0.16425988949076445,0.007235345643616487,0.3,63,aime,0.10732830505418987,0.14323596414437303,0.1359448230051726,0.15187746703619717,0.15083152958152957,0.01418921356296805,0.01349428761652706,0.017128688222182154,0.007828379634316089,0.01176113226148202,,,0.056931584436574575,0.021023925346391414,0.028315066485591844,0.012382422454567277,0.013428359909234883,
Qwen2.5-3B,aime,overall_md_compat,128,0.163321208373875,0.004251278072668825,0.2,63,aime,0.10612378771128571,0.14563492094733252,0.13801697557348577,0.15109678130511459,0.15394620811287474,0.017589857177343987,0.008857396367610052,0.017478200203545163,0.004628836790038668,0.008238079377146768,0.15337191330559705,0.005047576301681438,0.0571974206625893,0.01768628742654249,0.025304232800389237,0.012224427068760424,0.009375000261000271,0.009949295068277964
Qwen2.5-3B,aime,overall_md_compat,256,0.16304012350294558,0.0024193750872211106,0.2,63,aime,0.10492173717209384,0.14663249552348456,0.13860780481623589,0.14799382716049378,0.15304122574955908,0.014860004023051227,0.004985722924231789,0.016050054468469847,0.003417635150470725,0.004254444596970571,0.14941578521516424,0.0026007507501175334,0.05811838633085174,0.01640762797946102,0.024432318686709698,0.015046296342451804,0.009998897753386499,0.01362433828778134
Qwen2.5-3B,aime,overall_md_compat,512,0.16299603164945012,0.002223668099261432,0.2,63,aime,0.10616181656797091,0.1455687830697686,0.13797398535140526,0.1454916225749559,0.1504232804232804,0.014049650028255319,0.0012367017242325513,0.021009697418792907,0.0012699123140674836,0.0030951540936725035,0.1461640212650376,0.00241782085945477,0.056834215081479206,0.01742724857968153,0.02502204629804486,0.017504409074494215,0.012572751226169715,0.01683201038441251
Qwen2.5-3B,aime,overall_md_compat,1024,0.16207010586494724,0.0019566162741063782,0.2,63,aime,0.10683421513420481,0.1445767195629222,0.13729056482641858,0.14348544973544972,0.14811728395061727,0.006562812257433854,0.0013332093094653376,0.014216468965082427,0.0008413552386275958,0.0025540493909446114,0.1443121694299397,0.0016862696514828056,0.055235890730742435,0.017493386302025044,0.02477954103852867,0.01858465612949753,0.013952821914329977,0.017757936435007532
Qwen2.5-3B,aime,overall_md_compat,1536,0.1606812166966616,0.003582627384376886,0.2,63,aime,0.1079365080961632,0.1446428571349729,0.1374669314470516,0.14287918871252203,0.14730709876543208,0.008338164502455725,0.0018127907376000658,0.014117769772690154,0.00010715510414033085,0.0029121825501180927,0.14378306879686611,0.00108245833655887,0.0527447086004984,0.016038359561688698,0.02321428524961,0.017802027984139573,0.013374117931229529,0.01689814789979549
Qwen2.5-3B,aime,overall_md_compat,2048,0.1603835978293939,0.002015454018722264,0.2,63,aime,0.1077711639886416,0.14365079366754757,0.13647486702120173,0.14292328042328042,0.14749448853615518,0.006478566223756584,0.0009960238652300818,0.015442676976224786,0.00032146531242099256,0.0025252311525820843,0.14332010595512293,0.001948880248800396,0.0526124338407523,0.016732804161846332,0.02390873080819217,0.01746031740611348,0.01288910929323872,0.017063491874270975
Qwen2.5-3B,gsm8kfull,L1,1,0.987700557671658,0.0006625036619931,0.1,1018,gsm8kfull,0.9017804547239852,0.987700557671658,0.932310088229632,0.9878724623444672,0.9878724623444672,0.0010382814981981,0.0006625036619931,0.0006742787855822,0.0003092417904034,0.0003092417904034,,,0.08592010294767283,0.0,0.05539046944202597,-0.00017190467280925326,-0.00017190467280925326,
Qwen2.5-3B,gsm8kfull,L1,2,0.9877783243825564,0.0003474465946801,0.1,1018,gsm8kfull,0.9031004443064518,0.9877783243825564,0.9327725957940042,0.980918467583496,0.980918467583496,0.0006345156980396,0.0003474465946801,0.0008269869187147,0.0004021060779714,0.0004021060779714,,,0.08467788007610466,0.0,0.05500572858855224,0.0068598567990604264,0.0068598567990604264,
Qwen2.5-3B,gsm8kfull,L1,4,0.997426531189161,0.0001558228684745,0.1,1018,gsm8kfull,0.9648142476618284,0.997426531189161,0.9753731457466538,0.9920374235974672,0.9920374235974672,0.000484943331468,0.0001558228684745,0.0005560639340317,0.0003592202638994,0.0003592202638994,,,0.032612283527332586,0.0,0.022053385442507234,0.005389107591693865,0.005389107591693865,
Qwen2.5-3B,gsm8kfull,L1,8,0.9996623282699548,0.0001116644493628,0.1,1018,gsm8kfull,0.9826487760864914,0.9996623282699548,0.9879889378242424,0.9945317616240992,0.9945317616240992,0.0005588759193817,0.0001116644493628,0.0003285671629787,0.0001966170815445,0.0001966170815445,,,0.017013552183463454,0.0,0.011673390445712473,0.00513056664585565,0.00513056664585565,
Qwen2.5-3B,gsm8kfull,L1,16,0.999987721033321,1.5531800807377358e-05,0.1,1018,gsm8kfull,0.9888235377492388,0.999987721033321,0.9921432959565988,0.996580304518664,0.9960236574983626,0.0002082939020635,1.5531800807377358e-05,0.0002704026342345,0.0001595479882414,0.0002935991348822,,,0.011164183284082196,0.0,0.007844425076722228,0.0034074165146570357,0.003964063534958373,
Qwen2.5-3B,gsm8kfull,L1,32,1.0,0.0,0.1,1018,gsm8kfull,0.990429900816996,1.0,0.99341096395057,0.996159408426108,0.9967931401440734,0.0001582123426954,0.0,0.0002833039014889,0.0001467248957368,0.0001706095694225,,,0.009570099183004,0.0,0.006589036049429953,0.0038405915738920493,0.0032068598559266137,
Qwen2.5-3B,gsm8kfull,L1,64,1.0,0.0,0.1,1018,gsm8kfull,0.990874672600098,1.0,0.9939689751843768,0.9964043058284218,0.9957883104125737,0.0001768200927013,0.0,0.000295147046052,0.0001816984567181,0.0001736702711793,,,0.009125327399902017,0.0,0.0060310248156232316,0.0035956941715782342,0.004211689587426348,
Qwen2.5-3B,gsm8kfull,L1,128,1.0,0.0,0.1,1018,gsm8kfull,0.9910711362113545,1.0,0.9939648821161964,0.9962549115913556,0.9952111984282906,0.0001506699747601,0.0,0.0003294566235868,0.0001442453355165,0.0001098570246192,0.995153896543536,0.0001080736237552,0.008928863788645547,0.0,0.00603511788380362,0.0037450884086444036,0.004788801571709356,0.004846103456463968
Qwen2.5-3B,gsm8kfull,L1,256,1.0,0.0,0.1,1018,gsm8kfull,0.9911939259996662,1.0,0.9941777177209912,0.9962221676489847,0.9947234501200612,6.654103755846004e-05,0.0,0.0003484649226307,0.00011845661404,4.022116081499477e-05,0.9949533398727902,0.0002112555647476,0.008806074000333841,0.0,0.005822282279008828,0.0037778323510152534,0.005276549879938752,0.005046660127209779
Qwen2.5-3B,gsm8kfull,L1,512,1.0,0.0,0.1,1018,gsm8kfull,0.991335134257513,1.0,0.9942718565716518,0.9960031925343812,0.9943680419122464,0.0001581400232771,0.0,0.000213915183214,0.0001078175413483,9.53236845318048e-05,0.9947773412186542,0.0001880996004527,0.008664865742487038,0.0,0.005728143428348154,0.003996807465618812,0.00563195808775363,0.005222658781345757
