model,dataset,stratum,N,acc_t1p0_mean,acc_t1p0_std,acc_t0p1_mean,acc_t0p1_std,acc_random_t_mean
Phi-4-mini-instruct,gsm8kfull,overall_md_compat,16,0.931266672095196,0.0018765249309944,0.898287050083268,0.0024254993638226,0.9210222433539909
Phi-4-mini-instruct,gsm8kfull,overall_md_compat,32,0.9356611781553188,0.0016498827016094,0.8992880327867124,0.0022119089272129,0.9248257242735476
Phi-4-mini-instruct,gsm8kfull,overall_md_compat,64,0.9380340430155004,0.001240456297884,0.8997848733185113,0.0014724018383842,0.9263010051313068
Phi-4-mini-instruct,gsm8kfull,overall_md_compat,128,0.9389805469893818,0.0011858339747998,0.8999881383835908,0.001765211472649,0.9277993445432896
Phi-4-mini-instruct,gsm8kfull,overall_md_compat,256,0.9395892641488532,0.0015154282746996,0.9000140182891094,0.0019383210072704,0.9284786922276534
Phi-4-mini-instruct,gsm8kfull,overall_md_compat,512,0.94013651658737,0.0008111619225541,0.9000938147640021,0.0018523149294278,0.9287234732627389
Phi-4-mini-instruct,gsm8kfull,overall_md_compat,1024,0.9403419384277784,0.0011934820381027,0.9001407220766362,0.0008372496895117,0.9287250907240844
Phi-4-mini-instruct,gsm8kfull,overall_md_compat,1536,0.9403678183448664,0.0008642033509256,0.9000986672111876,0.0013486331512922,0.9291197593489228
Phi-4-mini-instruct,gsm8kfull,overall_md_compat,2048,0.94020283384722,0.0006786576894587,0.9001763069773947,0.0018148689268652,0.929067999535114
Phi-4-mini-instruct,math500,L1,1,0.7635658915595028,0.0063657523486429,0.9664534900539604,0.0014160286704206,0.8435658921798069
Phi-4-mini-instruct,math500,L1,2,0.7728197672108346,0.0018917258307945,0.9651065909585288,0.0013371672620489,0.8467344974016034
Phi-4-mini-instruct,math500,L1,4,0.8901663470406865,0.0030347339550505,0.9942587221315664,0.0004183871233583,0.9289728717762948
Phi-4-mini-instruct,math500,L1,8,0.9385113534539244,0.0010392061694271,0.9994186049745988,0.0002651569078325,0.9590217126461194
Phi-4-mini-instruct,math500,L1,16,0.954198859620464,0.0006844756786419,0.9999418605205624,7.354127079968317e-05,0.968381461300418
Phi-4-mini-instruct,math500,L1,32,0.9606007755611294,0.0006933815613894,1.0,0.0,0.9733833992204
Phi-4-mini-instruct,math500,L1,64,0.9625322997165744,0.000255245689093,1.0,0.0,0.9756879857503052
Phi-4-mini-instruct,math500,L1,128,0.9633042636536814,0.0004449352665442,1.0,0.0,0.9747480622803172
Phi-4-mini-instruct,math500,L1,256,0.9630813954015398,0.0001980161265371,1.0,0.0,0.9756201555071644
Phi-4-mini-instruct,math500,L1,512,0.9628875969006688,8.753170510770631e-05,1.0,0.0,0.9765988373897913
Phi-4-mini-instruct,math500,L1,1024,0.9627906976744186,0.0,1.0,0.0,0.975968992053134
Phi-4-mini-instruct,math500,L1,1536,0.9627906976744186,0.0,1.0,0.0,0.9768313952598922
Phi-4-mini-instruct,math500,L1,2048,0.9627906976744186,0.0,1.0,0.0,0.97655038758246
Phi-4-mini-instruct,math500,L2,1,0.4719961229495184,0.0084924853909501,0.6919573639021364,0.0091515160342785,0.5526162791246361
Phi-4-mini-instruct,math500,L2,2,0.4952034883692053,0.0078880376889601,0.7057655030904814,0.0096840582800448,0.5676356589840365
Phi-4-mini-instruct,math500,L2,4,0.620784886643406,0.0101980181151225,0.8557493554991344,0.0052117610635488,0.7024144093080085
Phi-4-mini-instruct,math500,L2,8,0.7214568330790817,0.0051726183615607,0.9367651846981788,0.0043345930425499,0.7834774171139381
Phi-4-mini-instruct,math500,L2,16,0.7820235833078045,0.0050593311627386,0.9718992271164592,0.0036847191732977,0.8229005174465881
Phi-4-mini-instruct,math500,L2,32,0.8099563963306967,0.0063897491084637,0.9900678310745448,0.002186360961201,0.850928618579872
Phi-4-mini-instruct,math500,L2,64,0.8285368227854716,0.0054162235510753,0.9975775200729222,0.0007041050539933,0.8565729984710383
Phi-4-mini-instruct,math500,L2,128,0.8433462542142403,0.005116670402875,0.9998062017352082,0.0003002309808249,0.8612403101757052
Phi-4-mini-instruct,math500,L2,256,0.8546027130404011,0.0030622297676577,1.0,0.0,0.8669089147055796
Phi-4-mini-instruct,math500,L2,512,0.860610464956005,0.0016418631269099,1.0,0.0,0.8707364334818698
Phi-4-mini-instruct,math500,L2,1024,0.8659399225730304,0.0016991938890608,1.0,0.0,0.8740794585165821
Phi-4-mini-instruct,math500,L2,1536,0.8696220930694611,0.0021022891408054,1.0,0.0,0.8763081392403258
Phi-4-mini-instruct,math500,L2,2048,0.871124030892239,0.002133543763032,1.0,0.0,0.8741763555841854
Phi-4-mini-instruct,math500,L3,1,0.4084722228658696,0.0092107517887341,0.4861111091242896,0.0180020573208307,0.4540277768340375
Phi-4-mini-instruct,math500,L3,2,0.4335416656660123,0.0080611808718387,0.500972220632765,0.0088728137646735,0.4729166665010981
Phi-4-mini-instruct,math500,L3,4,0.5341666750816835,0.0083773155491999,0.6275115723411242,0.007132109832261,0.6025925994747215
Phi-4-mini-instruct,math500,L3,8,0.6415891191327117,0.0142631805842562,0.726662370065848,0.0127640771265146,0.7094839667280516
Phi-4-mini-instruct,math500,L3,16,0.7123055595464797,0.0088961465064034,0.7820717595517634,0.0078144508853062,0.7766134281953176
Phi-4-mini-instruct,math500,L3,32,0.7678750014294767,0.0102889595117745,0.8171990771260526,0.0109412069564723,0.809872688849767
Phi-4-mini-instruct,math500,L3,64,0.8031597251900368,0.0053036183540507,0.8256250013493829,0.0060020264711654,0.8326851831542122
Phi-4-mini-instruct,math500,L3,128,0.8219675936115284,0.0042331882582313,0.8341666677759753,0.0079582251855618,0.8518518535627259
Phi-4-mini-instruct,math500,L3,256,0.8332638893224713,0.0038587613867044,0.8261805565199918,0.0042115630589716,0.8589583340618345
Phi-4-mini-instruct,math500,L3,512,0.8392361102832688,0.0032104066021584,0.8182638889385595,0.0044676054265346,0.8578472236792246
Phi-4-mini-instruct,math500,L3,1024,0.8394444445768992,0.0028341504563485,0.8170138890130653,0.003912379921079,0.8640972195400133
Phi-4-mini-instruct,math500,L3,1536,0.8427777777115505,0.0024104322310613,0.8095833337193147,0.003515837579499,0.8618749999337726
Phi-4-mini-instruct,math500,L3,2048,0.8433333337306976,0.0024295632554452,0.8060416665859521,0.0023971919381256,0.8595833311478297
Phi-4-mini-instruct,math500,L4,1,0.2609477128918751,0.0109464926168567,0.2918300650332099,0.0067331374108369,0.2930555561240884
Phi-4-mini-instruct,math500,L4,2,0.2777369286761516,0.0061858325352728,0.3014297384549589,0.0052759682580039,0.3021650324009505
Phi-4-mini-instruct,math500,L4,4,0.335770701822137,0.0083480453701456,0.3381740221741542,0.0088368608653084,0.3589052321371055
Phi-4-mini-instruct,math500,L4,8,0.4118874500873894,0.0075644452967407,0.3739238084823477,0.0128777906037402,0.4286655773761761
Phi-4-mini-instruct,math500,L4,16,0.4591152850794149,0.0065384695234097,0.3951805785353131,0.0114731392203358,0.4621936329305658
Phi-4-mini-instruct,math500,L4,32,0.488880136662035,0.0055986137084503,0.4146541395206369,0.0101788294966624,0.4946317721821757
Phi-4-mini-instruct,math500,L4,64,0.4958469511399326,0.0044897979455231,0.4254970048657722,0.0037810503417912,0.5012118730334918
Phi-4-mini-instruct,math500,L4,128,0.486202343038338,0.0070192061144354,0.4323801748801534,0.0047514100994107,0.5076320805203388
Phi-4-mini-instruct,math500,L4,256,0.4777641612062462,0.0043297314619561,0.4288807191240777,0.0051863963703267,0.5041939007374001
Phi-4-mini-instruct,math500,L4,512,0.4734477124974326,0.0039692769160298,0.4299019606163104,0.0049190878892819,0.5072576278711067
Phi-4-mini-instruct,math500,L4,1024,0.4674291939632906,0.0016073535166752,0.4268790857342918,0.0026199898544872,0.5099673200934347
Phi-4-mini-instruct,math500,L4,1536,0.4637663401693738,0.0036859894985872,0.4279003271017395,0.0018948262003129,0.5153594780987238
